key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
core/rs/core/src/local_writes/after_delete.rs:17:11:clone:b07f1b580a2c	rs:11	structural-clones	clone	indexed	core/rs/core/src/local_writes/after_delete.rs	17	crsql_core::local_writes::after_delete::x_crsql_after_delete	structural clone x2: crsql_core::local_writes::after_delete::x_crsql_after_delete, crsql_core::local_writes::after_insert::x_crsql_after_insert	real	real: x_crsql_after_insert and x_crsql_after_delete are byte-identical apart from the inner call name
core/rs/core/src/local_writes/after_insert.rs:17:11:clone:b07f1b580a2c	rs:11	structural-clones	clone	indexed	core/rs/core/src/local_writes/after_insert.rs	17	crsql_core::local_writes::after_insert::x_crsql_after_insert	structural clone x2: crsql_core::local_writes::after_delete::x_crsql_after_delete, crsql_core::local_writes::after_insert::x_crsql_after_insert	real	real: x_crsql_after_insert and x_crsql_after_delete are byte-identical apart from the inner call name
core/rs/core/src/pack_columns.rs:51:11:clone-block:f0d1977f3893	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/pack_columns.rs	51	crsql_core::pack_columns::pack_columns	structural block clone x2 (6 stmts): crsql_core::pack_columns::pack_columns	real	real: the Blob and Text arms are identical 6-statement encoders differing only in the ColumnType discriminant; they should share one arm
core/rs/core/src/pack_columns.rs:73:11:clone-block:f0d1977f3893	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/pack_columns.rs	73	crsql_core::pack_columns::pack_columns	structural block clone x2 (6 stmts): crsql_core::pack_columns::pack_columns	real	real: the Blob and Text arms are identical 6-statement encoders differing only in the ColumnType discriminant; they should share one arm
core/rs/core/src/tableinfo.rs:228:11:clone:649b9d7cf902	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	228	crsql_core::tableinfo::TableInfo::get_select_key_stmt	structural clone x2: crsql_core::tableinfo::TableInfo::get_select_key_stmt, crsql_core::tableinfo::TableInfo::get_merge_delete_stmt	real	real: one of 16 `get_*_stmt` accessors sharing an identical lazy-prepare body; only the field and SQL differ (author's TODO at :227 says macro-ify)
core/rs/core/src/tableinfo.rs:244:11:clone:09d16ea033cf	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	244	crsql_core::tableinfo::TableInfo::get_insert_key_stmt	structural clone x3: crsql_core::tableinfo::TableInfo::get_insert_key_stmt, crsql_core::tableinfo::TableInfo::get_insert_or_ignore_returning_key_stmt, crsql_core::tableinfo::TableInfo::get_merge_pk_only_insert_stmt	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:261:11:clone:09d16ea033cf	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	261	crsql_core::tableinfo::TableInfo::get_insert_or_ignore_returning_key_stmt	structural clone x3: crsql_core::tableinfo::TableInfo::get_insert_key_stmt, crsql_core::tableinfo::TableInfo::get_insert_or_ignore_returning_key_stmt, crsql_core::tableinfo::TableInfo::get_merge_pk_only_insert_stmt	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:282:11:clone:766eccdf224b	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	282	crsql_core::tableinfo::TableInfo::get_set_winner_clock_stmt	structural clone x5: crsql_core::tableinfo::TableInfo::get_set_winner_clock_stmt, crsql_core::tableinfo::TableInfo::get_col_version_stmt, crsql_core::tableinfo::TableInfo::get_col_site_id_stmt +2 more	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:306:11:clone:251a75b9ed31	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	306	crsql_core::tableinfo::TableInfo::get_local_cl_stmt	structural clone x4: crsql_core::tableinfo::TableInfo::get_local_cl_stmt, crsql_core::tableinfo::TableInfo::get_mark_locally_deleted_stmt, crsql_core::tableinfo::TableInfo::get_move_non_sentinels_stmt +1 more	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:326:11:clone:766eccdf224b	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	326	crsql_core::tableinfo::TableInfo::get_col_version_stmt	structural clone x5: crsql_core::tableinfo::TableInfo::get_set_winner_clock_stmt, crsql_core::tableinfo::TableInfo::get_col_version_stmt, crsql_core::tableinfo::TableInfo::get_col_site_id_stmt +2 more	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:341:11:clone:766eccdf224b	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	341	crsql_core::tableinfo::TableInfo::get_col_site_id_stmt	structural clone x5: crsql_core::tableinfo::TableInfo::get_set_winner_clock_stmt, crsql_core::tableinfo::TableInfo::get_col_version_stmt, crsql_core::tableinfo::TableInfo::get_col_site_id_stmt +2 more	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:356:11:clone:09d16ea033cf	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	356	crsql_core::tableinfo::TableInfo::get_merge_pk_only_insert_stmt	structural clone x3: crsql_core::tableinfo::TableInfo::get_insert_key_stmt, crsql_core::tableinfo::TableInfo::get_insert_or_ignore_returning_key_stmt, crsql_core::tableinfo::TableInfo::get_merge_pk_only_insert_stmt	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:373:11:clone:649b9d7cf902	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	373	crsql_core::tableinfo::TableInfo::get_merge_delete_stmt	structural clone x2: crsql_core::tableinfo::TableInfo::get_select_key_stmt, crsql_core::tableinfo::TableInfo::get_merge_delete_stmt	real	real: one of 16 `get_*_stmt` accessors sharing an identical lazy-prepare body; only the field and SQL differ (author's TODO at :227 says macro-ify)
core/rs/core/src/tableinfo.rs:389:11:clone:7bb2cf0e54b4	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	389	crsql_core::tableinfo::TableInfo::get_merge_delete_drop_clocks_stmt	structural clone x2: crsql_core::tableinfo::TableInfo::get_merge_delete_drop_clocks_stmt, crsql_core::tableinfo::TableInfo::get_zero_clocks_on_resurrect_stmt	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:405:11:clone:7bb2cf0e54b4	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	405	crsql_core::tableinfo::TableInfo::get_zero_clocks_on_resurrect_stmt	structural clone x2: crsql_core::tableinfo::TableInfo::get_merge_delete_drop_clocks_stmt, crsql_core::tableinfo::TableInfo::get_zero_clocks_on_resurrect_stmt	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:421:11:clone:251a75b9ed31	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	421	crsql_core::tableinfo::TableInfo::get_mark_locally_deleted_stmt	structural clone x4: crsql_core::tableinfo::TableInfo::get_local_cl_stmt, crsql_core::tableinfo::TableInfo::get_mark_locally_deleted_stmt, crsql_core::tableinfo::TableInfo::get_move_non_sentinels_stmt +1 more	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:455:11:clone:251a75b9ed31	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	455	crsql_core::tableinfo::TableInfo::get_move_non_sentinels_stmt	structural clone x4: crsql_core::tableinfo::TableInfo::get_local_cl_stmt, crsql_core::tableinfo::TableInfo::get_mark_locally_deleted_stmt, crsql_core::tableinfo::TableInfo::get_move_non_sentinels_stmt +1 more	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:471:11:clone:251a75b9ed31	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	471	crsql_core::tableinfo::TableInfo::get_mark_locally_created_stmt	structural clone x4: crsql_core::tableinfo::TableInfo::get_local_cl_stmt, crsql_core::tableinfo::TableInfo::get_mark_locally_deleted_stmt, crsql_core::tableinfo::TableInfo::get_move_non_sentinels_stmt +1 more	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:505:11:clone:766eccdf224b	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	505	crsql_core::tableinfo::TableInfo::get_mark_locally_updated_stmt	structural clone x5: crsql_core::tableinfo::TableInfo::get_set_winner_clock_stmt, crsql_core::tableinfo::TableInfo::get_col_version_stmt, crsql_core::tableinfo::TableInfo::get_col_site_id_stmt +2 more	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:538:11:clone:766eccdf224b	rs:11	structural-clones	clone	indexed	core/rs/core/src/tableinfo.rs	538	crsql_core::tableinfo::TableInfo::get_maybe_mark_locally_reinserted_stmt	structural clone x5: crsql_core::tableinfo::TableInfo::get_set_winner_clock_stmt, crsql_core::tableinfo::TableInfo::get_col_version_stmt, crsql_core::tableinfo::TableInfo::get_col_site_id_stmt +2 more	real	real: same 16-accessor lazy-prepare family - identical borrow / format! / prepare_v3 / store / return body
core/rs/core/src/tableinfo.rs:591:11:clone-block:53b028cb7063	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	591	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x6 (6 stmts): crsql_core::tableinfo::ColumnInfo::clear_stmts, crsql_core::tableinfo::TableInfo::clear_stmts	real	real: clear_stmts hand-writes `try_borrow_mut()?; take();` 15 times and ColumnInfo::clear_stmts does it 3 more; adding a cached stmt means editing three places with nothing to catch a miss
core/rs/core/src/tableinfo.rs:591:11:clone-block:79246e50f5aa	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	591	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x3 (10 stmts): crsql_core::tableinfo::TableInfo::clear_stmts	fp	fp: re-tiling of the same clear_stmts run already reported at 6-statement granularity (53b028cb7063). A self-similar statement run admits a disjoint tiling at every window size, so one 30-line block yields five digests and 16 findings
core/rs/core/src/tableinfo.rs:591:11:clone-block:08b656b05ee9	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	591	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x2 (14 stmts): crsql_core::tableinfo::TableInfo::clear_stmts	fp	fp: re-tiling of the same clear_stmts run already reported at 6-statement granularity (53b028cb7063) - a 14-statement window over a 30-statement uniform run matches itself at the next offset
core/rs/core/src/tableinfo.rs:591:11:clone-block:2618d6f6b48a	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	591	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x2 (12 stmts): crsql_core::tableinfo::TableInfo::clear_stmts	fp	fp: re-tiling of the same clear_stmts run already reported at 6-statement granularity (53b028cb7063); the two 12-statement 'copies' are consecutive halves of one block, not two blocks
core/rs/core/src/tableinfo.rs:591:11:clone-block:505dc16f6091	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	591	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x3 (8 stmts): crsql_core::tableinfo::TableInfo::clear_stmts	fp	fp: re-tiling of the same clear_stmts run already reported at 6-statement granularity (53b028cb7063); nothing here is a second site, only a second window offset
core/rs/core/src/tableinfo.rs:597:11:clone-block:53b028cb7063	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	597	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x6 (6 stmts): crsql_core::tableinfo::ColumnInfo::clear_stmts, crsql_core::tableinfo::TableInfo::clear_stmts	real	real: clear_stmts hand-writes `try_borrow_mut()?; take();` 15 times and ColumnInfo::clear_stmts does it 3 more; adding a cached stmt means editing three places with nothing to catch a miss
core/rs/core/src/tableinfo.rs:599:11:clone-block:505dc16f6091	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	599	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x3 (8 stmts): crsql_core::tableinfo::TableInfo::clear_stmts	fp	fp: re-tiling of the same clear_stmts run already reported at 6-statement granularity (53b028cb7063); nothing here is a second site, only a second window offset
core/rs/core/src/tableinfo.rs:601:11:clone-block:79246e50f5aa	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	601	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x3 (10 stmts): crsql_core::tableinfo::TableInfo::clear_stmts	fp	fp: re-tiling of the same clear_stmts run already reported at 6-statement granularity (53b028cb7063). A self-similar statement run admits a disjoint tiling at every window size, so one 30-line block yields five digests and 16 findings
core/rs/core/src/tableinfo.rs:603:11:clone-block:53b028cb7063	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	603	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x6 (6 stmts): crsql_core::tableinfo::ColumnInfo::clear_stmts, crsql_core::tableinfo::TableInfo::clear_stmts	real	real: clear_stmts hand-writes `try_borrow_mut()?; take();` 15 times and ColumnInfo::clear_stmts does it 3 more; adding a cached stmt means editing three places with nothing to catch a miss
core/rs/core/src/tableinfo.rs:603:11:clone-block:2618d6f6b48a	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	603	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x2 (12 stmts): crsql_core::tableinfo::TableInfo::clear_stmts	fp	fp: re-tiling of the same clear_stmts run already reported at 6-statement granularity (53b028cb7063); the two 12-statement 'copies' are consecutive halves of one block, not two blocks
core/rs/core/src/tableinfo.rs:605:11:clone-block:08b656b05ee9	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	605	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x2 (14 stmts): crsql_core::tableinfo::TableInfo::clear_stmts	fp	fp: re-tiling of the same clear_stmts run already reported at 6-statement granularity (53b028cb7063) - a 14-statement window over a 30-statement uniform run matches itself at the next offset
core/rs/core/src/tableinfo.rs:607:11:clone-block:505dc16f6091	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	607	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x3 (8 stmts): crsql_core::tableinfo::TableInfo::clear_stmts	fp	fp: re-tiling of the same clear_stmts run already reported at 6-statement granularity (53b028cb7063); nothing here is a second site, only a second window offset
core/rs/core/src/tableinfo.rs:609:11:clone-block:53b028cb7063	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	609	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x6 (6 stmts): crsql_core::tableinfo::ColumnInfo::clear_stmts, crsql_core::tableinfo::TableInfo::clear_stmts	real	real: clear_stmts hand-writes `try_borrow_mut()?; take();` 15 times and ColumnInfo::clear_stmts does it 3 more; adding a cached stmt means editing three places with nothing to catch a miss
core/rs/core/src/tableinfo.rs:611:11:clone-block:79246e50f5aa	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	611	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x3 (10 stmts): crsql_core::tableinfo::TableInfo::clear_stmts	fp	fp: re-tiling of the same clear_stmts run already reported at 6-statement granularity (53b028cb7063). A self-similar statement run admits a disjoint tiling at every window size, so one 30-line block yields five digests and 16 findings
core/rs/core/src/tableinfo.rs:615:11:clone-block:53b028cb7063	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	615	crsql_core::tableinfo::TableInfo::clear_stmts	structural block clone x6 (6 stmts): crsql_core::tableinfo::ColumnInfo::clear_stmts, crsql_core::tableinfo::TableInfo::clear_stmts	real	real: clear_stmts hand-writes `try_borrow_mut()?; take();` 15 times and ColumnInfo::clear_stmts does it 3 more; adding a cached stmt means editing three places with nothing to catch a miss
core/rs/core/src/tableinfo.rs:716:11:clone-block:53b028cb7063	rs:11	structural-clones	clone-block	indexed	core/rs/core/src/tableinfo.rs	716	crsql_core::tableinfo::ColumnInfo::clear_stmts	structural block clone x6 (6 stmts): crsql_core::tableinfo::ColumnInfo::clear_stmts, crsql_core::tableinfo::TableInfo::clear_stmts	real	real: clear_stmts hand-writes `try_borrow_mut()?; take();` 15 times and ColumnInfo::clear_stmts does it 3 more; adding a cached stmt means editing three places with nothing to catch a miss
core/rs/core/src/unpack_columns_vtab.rs:265:11:clone:4b2029fe5935	rs:11	structural-clones	clone	indexed	core/rs/core/src/unpack_columns_vtab.rs	265	crsql_core::unpack_columns_vtab::create_module	structural clone x2: crsql_core::create_cl_set_vtab::create_module, crsql_core::unpack_columns_vtab::create_module	fp	fp: two-statement bodies (`create_module_v2(<name>, &MODULE, None, None)?` then `Ok(OK)`) whose only varying token is the module name; the shared call is already the parameterised library API, so there is no fact to give one home. Minimum-body floor is too low
core/rs/fractindex-core/src/as_ordered.rs:113:11:clone:059484befd06	rs:11	structural-clones	clone	indexed	core/rs/fractindex-core/src/as_ordered.rs	113	crsql_fractindex_core::as_ordered::create_pend_trigger	structural clone x2: crsql_fractindex_core::as_ordered::create_pend_trigger, crsql_fractindex_core::as_ordered::create_simple_move_trigger	real	real: create_simple_move_trigger repeats create_pend_trigger's whole CASE WHEN -1 / WHEN 1 body and its min/max select wiring
core/rs/fractindex-core/src/as_ordered.rs:136:11:clone:059484befd06	rs:11	structural-clones	clone	indexed	core/rs/fractindex-core/src/as_ordered.rs	136	crsql_fractindex_core::as_ordered::create_simple_move_trigger	structural clone x2: crsql_fractindex_core::as_ordered::create_pend_trigger, crsql_fractindex_core::as_ordered::create_simple_move_trigger	real	real: create_simple_move_trigger repeats create_pend_trigger's whole CASE WHEN -1 / WHEN 1 body and its min/max select wiring
core/rs/fractindex-core/src/fractindex.rs:213:11:clone-block:1471549f2dc6	rs:11	structural-clones	clone-block	indexed	core/rs/fractindex-core/src/fractindex.rs	213	crsql_fractindex_core::fractindex::increment_integer	structural block clone x2 (5 stmts): crsql_fractindex_core::fractindex::decrement_integer, crsql_fractindex_core::fractindex::increment_integer	real	real: decrement_integer mirrors increment_integer's validate / split head / init flag / walk-back preamble statement for statement
core/rs/fractindex-core/src/fractindex.rs:258:11:clone-block:1471549f2dc6	rs:11	structural-clones	clone-block	indexed	core/rs/fractindex-core/src/fractindex.rs	258	crsql_fractindex_core::fractindex::decrement_integer	structural block clone x2 (5 stmts): crsql_fractindex_core::fractindex::decrement_integer, crsql_fractindex_core::fractindex::increment_integer	real	real: decrement_integer mirrors increment_integer's validate / split head / init flag / walk-back preamble statement for statement
core/rs/fractindex-core/src/util.rs:26:11:clone:ff95ada4f457	rs:11	structural-clones	clone	indexed	core/rs/fractindex-core/src/util.rs	26	crsql_fractindex_core::util::collection_min_select	structural clone x2: crsql_fractindex_core::util::collection_min_select, crsql_fractindex_core::util::collection_max_select	real	real: collection_max_select is collection_min_select with MIN->MAX; the shared sentinel filter `!= -1 AND != 1` is copied with it
core/rs/fractindex-core/src/util.rs:39:11:clone:ff95ada4f457	rs:11	structural-clones	clone	indexed	core/rs/fractindex-core/src/util.rs	39	crsql_fractindex_core::util::collection_max_select	structural clone x2: crsql_fractindex_core::util::collection_min_select, crsql_fractindex_core::util::collection_max_select	real	real: collection_max_select is collection_min_select with MIN->MAX; the shared sentinel filter `!= -1 AND != 1` is copied with it
core/rs/fractindex-core/src/util.rs:54:11:clone:320f5aa049bf	rs:11	structural-clones	clone	indexed	core/rs/fractindex-core/src/util.rs	54	crsql_fractindex_core::util::extract_pk_columns	structural clone x2: crsql_fractindex_core::util::extract_pk_columns, crsql_fractindex_core::util::extract_columns	real	real: extract_columns duplicates extract_pk_columns exactly except the SQL literal, wrong doc comment included
core/rs/fractindex-core/src/util.rs:70:11:clone:320f5aa049bf	rs:11	structural-clones	clone	indexed	core/rs/fractindex-core/src/util.rs	70	crsql_fractindex_core::util::extract_columns	structural clone x2: crsql_fractindex_core::util::extract_pk_columns, crsql_fractindex_core::util::extract_columns	real	real: extract_columns duplicates extract_pk_columns exactly except the SQL literal, wrong doc comment included
core/rs/integration_check/src/lib.rs:18:11:clone-block:796f6928808c	rs:11	structural-clones	clone-block	indexed	core/rs/integration_check/src/lib.rs	18	crsql_integration_check::crsql_integration_check	structural block clone x2 (5 stmts): crsql_integration_check::crsql_integration_check	fp	fp: the test entry point is a uniform run of `println!(name); suite::run_suite()` pairs; the matched 'clones' are disjoint tiles of that one sequence. Ten suites with three different return types cannot become a table, and listing them is the readable form
core/rs/integration_check/src/lib.rs:20:11:clone-block:2804925890c4	rs:11	structural-clones	clone-block	indexed	core/rs/integration_check/src/lib.rs	20	crsql_integration_check::crsql_integration_check	structural block clone x2 (7 stmts): crsql_integration_check::crsql_integration_check	fp	fp: same uniform println/run_suite run as 796f6928808c, tiled at a second window size - one sequence reported twice
core/rs/integration_check/src/lib.rs:28:11:clone-block:2804925890c4	rs:11	structural-clones	clone-block	indexed	core/rs/integration_check/src/lib.rs	28	crsql_integration_check::crsql_integration_check	structural block clone x2 (7 stmts): crsql_integration_check::crsql_integration_check	fp	fp: same uniform println/run_suite run as 796f6928808c, tiled at a second window size - one sequence reported twice
core/rs/integration_check/src/lib.rs:32:11:clone-block:796f6928808c	rs:11	structural-clones	clone-block	indexed	core/rs/integration_check/src/lib.rs	32	crsql_integration_check::crsql_integration_check	structural block clone x2 (5 stmts): crsql_integration_check::crsql_integration_check	fp	fp: the test entry point is a uniform run of `println!(name); suite::run_suite()` pairs; the matched 'clones' are disjoint tiles of that one sequence. Ten suites with three different return types cannot become a table, and listing them is the readable form
core/rs/integration_check/src/t/automigrate.rs:367:11:clone-block:c4b5e15542db	rs:11	structural-clones	clone-block	indexed	core/rs/integration_check/src/t/automigrate.rs	367	crsql_integration_check::t::automigrate::to_empty_from_something	structural block clone x2 (6 stmts): crsql_integration_check::t::automigrate::to_empty_from_something, crsql_integration_check::t::backfill::reapplied_empty_table	fp	fp: the matched block is a run of `db.db.exec_safe(<literal>)?` calls in two unrelated tests; every literal differs, so the digest is matching statement shape with zero shared content. Blocks whose only varying tokens are all of their content should not group
