key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
src/process/child.rs:56:11:clone:38833fb4946d	rs:11	structural-clones	clone	indexed	src/process/child.rs	56	ab_av1::process::child::log_waiting	structural clone x2: ab_av1::process::child::log_waiting, ab_av1::process::child::log_abort_wait	real	log_waiting and log_abort_wait are the same two-arm is_terminal match differing only in the message strings; one helper taking the message removes the pair.
src/process/child.rs:63:11:clone:38833fb4946d	rs:11	structural-clones	clone	indexed	src/process/child.rs	63	ab_av1::process::child::log_abort_wait	structural clone x2: ab_av1::process::child::log_waiting, ab_av1::process::child::log_abort_wait	real	Second member of the same pair; the terminal-vs-log routing rule is written twice, so a change to it (say, adding a third channel) must be made in both.
src/ffmpeg.rs:100:20:closure:ab_av1::ffmpeg:897e2898	rs:20	repeated-lambda	closure	heuristic	src/ffmpeg.rs	100	ab_av1::ffmpeg::encode_sample	closure `|v| v.as_str()` appears 3x in ab_av1::ffmpeg - name it once	fp	The body `|v| v.as_str()` occurs twice (ffmpeg.rs:100 and :178), not three times; the third counted site is `|a| a.as_str()` at :136, a different closure over Arc<String> rather than PixelFormat, so parameter-name normalization merged two unrelated one-token method forwards that carry no logic to drift.
src/ffprobe.rs:76:20:closure:ab_av1::ffprobe:27c776d0	rs:20	repeated-lambda	closure	heuristic	src/ffprobe.rs	76	ab_av1::ffprobe::probe	"closure `|s| s.codec_type.as_deref() == Some(""video"")` appears 3x in ab_av1::ffprobe - name it once"	real	The video predicate is written at :76, :86 and :125, with its audio twin at :65 and :69; a named is_video/is_audio helper is the obvious fix.
src/command/args/encode.rs:185:23:cognitive-complexity:ab_av1::command::args::encode::Encode::to_ffmpeg_args	rs:23	cognitive-complexity	cognitive-complexity	heuristic	src/command/args/encode.rs	185	ab_av1::command::args::encode::Encode::to_ffmpeg_args	ab_av1::command::args::encode::Encode::to_ffmpeg_args has cognitive complexity 34 (threshold 15)	real	150 lines covering svtav1-params assembly, two flat_map arg expansions, a keyint branch, two default-arg merge loops, a 'none' splice loop and two reserved-arg validation loops over a locally built HashMap; the input-args and output-args halves are separable.
src/command/auto_encode.rs:41:23:cognitive-complexity:ab_av1::command::auto_encode::auto_encode	rs:23	cognitive-complexity	cognitive-complexity	heuristic	src/command/auto_encode.rs	41	ab_av1::command::auto_encode::auto_encode	ab_av1::command::auto_encode::auto_encode has cognitive complexity 27 (threshold 15)	real	One fn does output defaulting, the same-file guard, two bar styles, a six-arm match over crf_search::Update with a nested error-rendering branch, then a second bar and the final encode::run; the Update match is a natural extraction.
src/command/crf_search.rs:148:23:cognitive-complexity:ab_av1::command::crf_search::crf_search	rs:23	cognitive-complexity	cognitive-complexity	heuristic	src/command/crf_search.rs	148	ab_av1::command::crf_search::crf_search	ab_av1::command::crf_search::crf_search has cognitive complexity 28 (threshold 15)	real	A five-arm Update match whose arms each branch again, plus an inspect_err closure that itself branches on Error::NoGoodCrf and on StdoutFormat, ending in unreachable!(); the control flow no longer fits in one reading.
src/command/encode.rs:64:23:cognitive-complexity:ab_av1::command::encode::run	rs:23	cognitive-complexity	cognitive-complexity	heuristic	src/command/encode.rs	64	ab_av1::command::encode::run	ab_av1::command::encode::run has cognitive complexity 38 (threshold 15)	real	Output defaulting, the overwrite guard, ffmpeg arg construction, bar-length maths, the downmix rule, the encode loop, two verify passes and the stream-size report in one body, with the three verify flags resolved by mid-function rebindings at :110 and :111.
src/command/sample_encode.rs:1:27:price:ab_av1::command::sample_encode	rs:27	purchase-price	price	indexed	src/command/sample_encode.rs	1	ab_av1::command::sample_encode	ab_av1::command::sample_encode is 875 lines holding 2 hot symbols (EncodeResult (3), StdoutFormat (3)) - every reader pays the whole file	real	875 lines holding Args, run, EncodeResult, Output, Status, Update, StdoutFormat, the EncodeResults trait and the tests, and crf_search, auto_encode and sample_encode::cache all import symbols from it, so every task touching one type pays the whole file.
src/command/args/encode.rs:1:29:top-loading:ab_av1::command::args::encode	rs:29	top-loading	top-loading	heuristic	src/command/args/encode.rs	1	ab_av1::command::args::encode	ab_av1::command::args::encode (801 lines, 14 top-level items) has no `//!` module doc	real	801 lines opening on a use block; nothing says the module owns the Encode CLI args, the Encoder codec-defaults table, KeyInterval and PixelFormat.
src/command/args/vmaf.rs:1:29:top-loading:ab_av1::command::args::vmaf	rs:29	top-loading	top-loading	heuristic	src/command/args/vmaf.rs	1	ab_av1::command::args::vmaf	ab_av1::command::args::vmaf (463 lines, 19 top-level items) has no `//!` module doc	real	463 lines with no header, and the module carries the whole libvmaf lavfi construction and model-selection policy, which is exactly the fact a reader needs up front.
src/command/auto_encode.rs:1:29:top-loading:ab_av1::command::auto_encode	rs:29	top-loading	top-loading	heuristic	src/command/auto_encode.rs	1	ab_av1::command::auto_encode	ab_av1::command::auto_encode (206 lines, 4 top-level items) has no `//!` module doc	real	Weakest of the eight at 206 lines, but still unstated: the Args doc comment at :33 is clap help text for the subcommand, not a statement of what the module owns, and seven sibling modules do carry a //! header.
src/command/crf_search.rs:1:29:top-loading:ab_av1::command::crf_search	rs:29	top-loading	top-loading	heuristic	src/command/crf_search.rs	1	ab_av1::command::crf_search	ab_av1::command::crf_search (673 lines, 18 top-level items) has no `//!` module doc	real	673 lines opening on `mod err;`; the module holds the search algorithm, QualityConverter and the human/json rendering, and none of that is named at the top.
src/command/encode.rs:1:29:top-loading:ab_av1::command::encode	rs:29	top-loading	top-loading	heuristic	src/command/encode.rs	1	ab_av1::command::encode	ab_av1::command::encode (263 lines, 9 top-level items) has no `//!` module doc	real	263 lines, and beyond the encode command it owns default_output_ext, default_output_name and tmp_output_name that command/args.rs and auto_encode.rs import, which a header would surface.
src/command/sample_encode.rs:1:29:top-loading:ab_av1::command::sample_encode	rs:29	top-loading	top-loading	heuristic	src/command/sample_encode.rs	1	ab_av1::command::sample_encode	ab_av1::command::sample_encode (875 lines, 14 top-level items) has no `//!` module doc	real	The largest module in the crate at 875 lines opens with `mod cache;` and no header, so a reader gets no statement of its surface before loading all of it.
src/command/xpsnr.rs:1:29:top-loading:ab_av1::command::xpsnr	rs:29	top-loading	top-loading	heuristic	src/command/xpsnr.rs	1	ab_av1::command::xpsnr	ab_av1::command::xpsnr (179 lines, 7 top-level items) has no `//!` module doc	real	Weakest of the eight at 179 lines, but real: the module also exports lavfi, which sample_encode.rs:317 calls, so its surface is wider than the subcommand its Args doc describes.
src/process.rs:1:29:top-loading:ab_av1::process	rs:29	top-loading	top-loading	heuristic	src/process.rs	1	ab_av1::process	ab_av1::process (420 lines, 16 top-level items) has no `//!` module doc	real	420 lines mixing exit-code helpers, ffmpeg stderr parsing, the Chunks ring buffer, a Stream impl and the CommandExt/ArgString arg builders; this is the module in the crate that most needs one orienting line.
src/command.rs:21:37:single-impl:ab_av1::command::SmallDuration	rs:37	speculative-generality	single-impl	indexed	src/command.rs	21	ab_av1::command::SmallDuration	trait ab_av1::command::SmallDuration has exactly one implementation (ab_av1::command::Duration) - speculative abstraction	fp	SmallDuration is an extension trait on std::time::Duration, a foreign type: a trait is the only way in Rust to hang a method on it, so exactly one impl is the pattern working as intended, and callers use it in method position inside arithmetic (sample_encode.rs:277) where a free fn reads worse.
src/command/sample_encode.rs:593:37:single-impl:ab_av1::command::sample_encode::EncodeResults	rs:37	speculative-generality	single-impl	indexed	src/command/sample_encode.rs	593	ab_av1::command::sample_encode::EncodeResults	trait ab_av1::command::sample_encode::EncodeResults has exactly one implementation (ab_av1::command::sample_encode::Vec) - speculative abstraction	fp	Same class: EncodeResults is an extension trait on the foreign type Vec<EncodeResult>, so the single impl is structural; the rule should exempt a trait whose only impl is for a type defined outside the crate.
src/ffmpeg.rs:207:37:single-impl:ab_av1::ffmpeg::VCodecSpecific	rs:37	speculative-generality	single-impl	indexed	src/ffmpeg.rs	207	ab_av1::ffmpeg::VCodecSpecific	trait ab_av1::ffmpeg::VCodecSpecific has exactly one implementation (ab_av1::ffmpeg::Arc) - speculative abstraction	real	Impl'd on Arc<str>, so codec semantics hang off a bare string type, and the real home already exists: Encoder at command/args/encode.rs:365 owns default_crf_increment, default_min_crf, default_max_crf and default_ffmpeg_args for the same codec names, so adding a codec today needs edits in two files.
src/process/child.rs:102:37:single-impl:ab_av1::process::child::Exited	rs:37	speculative-generality	single-impl	indexed	src/process/child.rs	102	ab_av1::process::child::Exited	trait ab_av1::process::child::Exited has exactly one implementation (ab_av1::process::child::ProcessChunkStream) - speculative abstraction	real	A private one-method trait whose only two call sites are both inside add() at :24 and :29; a private free fn exited(&mut ProcessChunkStream) -> bool in the same module says the same thing with no trait, and the type is foreign so no API is lost.
src/command/crf_search.rs:532:42:assertion-free:ab_av1::command::crf_search::parse_stdout_format	rs:42	assertion-free-test	assertion-free	indexed	src/command/crf_search.rs	532	ab_av1::command::crf_search::parse_stdout_format	ab_av1::command::crf_search::parse_stdout_format asserts nothing - it can only fail by panicking	real	The body's only oracle is expect on the Result, so the test passes for any successful parse; it never inspects args.stdout_format, so routing json to the wrong field or silently defaulting it would still pass.
