key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
slack/slack_api.py:117:6:dishonest-accessor:slack.slack_api.SlackEdgeApi.fetch_channels_search	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	117	slack.slack_api.SlackEdgeApi.fetch_channels_search	slack.slack_api.SlackEdgeApi.fetch_channels_search is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:182:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_team_info	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	182	slack.slack_api.SlackApi.fetch_team_info	slack.slack_api.SlackApi.fetch_team_info is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:189:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_rtm_connect	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	189	slack.slack_api.SlackApi.fetch_rtm_connect	slack.slack_api.SlackApi.fetch_rtm_connect is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:196:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_users_get_prefs	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	196	slack.slack_api.SlackApi.fetch_users_get_prefs	slack.slack_api.SlackApi.fetch_users_get_prefs is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:204:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_conversations_history	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	204	slack.slack_api.SlackApi.fetch_conversations_history	slack.slack_api.SlackApi.fetch_conversations_history is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:212:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_conversations_history_after	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	212	slack.slack_api.SlackApi.fetch_conversations_history_after	slack.slack_api.SlackApi.fetch_conversations_history_after is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:228:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_conversations_replies	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	228	slack.slack_api.SlackApi.fetch_conversations_replies	slack.slack_api.SlackApi.fetch_conversations_replies is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:243:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_conversations_info	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	243	slack.slack_api.SlackApi.fetch_conversations_info	slack.slack_api.SlackApi.fetch_conversations_info is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:251:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_conversations_members	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	251	slack.slack_api.SlackApi.fetch_conversations_members	slack.slack_api.SlackApi.fetch_conversations_members is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:265:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_conversations_list_public	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	265	slack.slack_api.SlackApi.fetch_conversations_list_public	slack.slack_api.SlackApi.fetch_conversations_list_public is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:282:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_users_conversations	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	282	slack.slack_api.SlackApi.fetch_users_conversations	slack.slack_api.SlackApi.fetch_users_conversations is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:303:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_user_info	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	303	slack.slack_api.SlackApi.fetch_user_info	slack.slack_api.SlackApi.fetch_user_info is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:319:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_users_info	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	319	slack.slack_api.SlackApi.fetch_users_info	slack.slack_api.SlackApi.fetch_users_info is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, gw:slack.task.failed_tasks, gw:slack.task.running_tasks, mutates-arg, mutates-field	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:356:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_bot_info	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	356	slack.slack_api.SlackApi.fetch_bot_info	slack.slack_api.SlackApi.fetch_bot_info is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:364:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_bots_info	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	364	slack.slack_api.SlackApi.fetch_bots_info	slack.slack_api.SlackApi.fetch_bots_info is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:372:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_usergroups_list	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	372	slack.slack_api.SlackApi.fetch_usergroups_list	slack.slack_api.SlackApi.fetch_usergroups_list is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:380:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_files_info	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	380	slack.slack_api.SlackApi.fetch_files_info	slack.slack_api.SlackApi.fetch_files_info is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:388:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_emoji_list	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	388	slack.slack_api.SlackApi.fetch_emoji_list	slack.slack_api.SlackApi.fetch_emoji_list is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:395:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_client_userboot	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	395	slack.slack_api.SlackApi.fetch_client_userboot	slack.slack_api.SlackApi.fetch_client_userboot is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_api.py:402:6:dishonest-accessor:slack.slack_api.SlackApi.fetch_client_counts	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_api.py	402	slack.slack_api.SlackApi.fetch_client_counts	slack.slack_api.SlackApi.fetch_client_counts is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, mutates-arg	fp	fetch_ is not an accessor prefix - it is the repo's deliberate marker for a network call, so the I/O it does is exactly what the name promises; the listed effects are transitive debug log() writes, shared config reads, and http_request mutating the options dict built inside the call
slack/slack_message.py:689:6:dishonest-accessor:slack.slack_message.SlackMessage.get_thread_replies	6	dishonest-accessor	dishonest-accessor	indexed	slack/slack_message.py	689	slack.slack_message.SlackMessage.get_thread_replies	slack.slack_message.SlackMessage.get_thread_replies is named like an accessor but has effects: gw:slack.log.debug_messages, gw:slack.shared.shared, io, mutates-arg, mutates-field	real	awaits conversation.fetch_replies over the network and caches into fields, under a get_ name, in a repo whose own convention reserves fetch_ for exactly that
slack/util.py:29:6:dishonest-accessor:slack.util.get_callback_name	6	dishonest-accessor	dishonest-accessor	indexed	slack/util.py	29	slack.util.get_callback_name	slack.util.get_callback_name is named like an accessor but has effects: gw:slack.shared.shared	real	the textbook case: every call registers the callback into the global shared.weechat_callbacks dict, and ~40 call sites read as if they were only formatting a name
slack/util.py:35:6:dishonest-accessor:slack.util.get_resolved_futures	6	dishonest-accessor	dishonest-accessor	indexed	slack/util.py	35	slack.util.get_resolved_futures	slack.util.get_resolved_futures is named like an accessor but has effects: mutates-arg	fp	the only 'mutation' is Future.exception() flipping its private _exception_read flag - the Future's own read bookkeeping, invisible to callers and not part of any contract
slack/util.py:65:6:dishonest-accessor:slack.util.get_cookies	6	dishonest-accessor	dishonest-accessor	indexed	slack/util.py	65	slack.util.get_cookies	slack.util.get_cookies is named like an accessor but has effects: io	fp	this get_cookies is pure string parsing (split/strip/quote/join) with no io at all; the effect looks imported from the same-named extract_token_from_browser.get_cookies
slack/slack_api.py:243:8:primitive:conversation_id	8	primitive-obsession	primitive	indexed	slack/slack_api.py	243	slack.slack_api.SlackApi.fetch_conversations_info	param 'conversation_id: str' recurs in 3 signatures - NewType candidate	fp	the ids are born as plain str inside the stub TypedDicts and live in Dict[str, X] stores; a NewType would need a cast at every crossing and nothing validates them today
slack/slack_api.py:303:8:primitive:user_id	8	primitive-obsession	primitive	indexed	slack/slack_api.py	303	slack.slack_api.SlackApi.fetch_user_info	param 'user_id: str' recurs in 5 signatures - NewType candidate	fp	same: user ids come out of SlackUserInfo['id'] typed str and index Dict[str, Future[SlackUser]]; there is no validation predicate to lift
slack/slack_message.py:219:8:primitive:item_id	8	primitive-obsession	primitive	indexed	slack/slack_message.py	219	slack.slack_message.PendingMessageItem.__init__	param 'item_id: str' recurs in 3 signatures - NewType candidate	fp	item_id is deliberately polymorphic - it is a conversation, user, usergroup or file id depending on the sibling item_type - so one NewType cannot describe it
slack/slack_workspace.py:652:8:validation:_P_self._ws is None	8	primitive-obsession	validation	indexed	slack/slack_workspace.py	652	slack.slack_workspace.SlackWorkspace._ws_read_cb	validation predicate `_P_self._ws is None` repeated in 3 functions - encode as a type	fp	'self._ws is None' is not a validation predicate but the disconnected state itself; encoding it as a type means a second workspace class for the gap between connects
slack/shared.py:51:9:shared-state:slack.shared.shared	9	shared-mutable-state	shared-state	indexed	slack/shared.py	51	slack.shared	module-level slack.shared.shared mutated from 11 foreign module(s): main, slack.commands, slack.config, slack.error, slack.log, slack.register, slack.slack_message_buffer, slack.slack_search_buffer, slack.slack_workspace, slack.task, slack.util	fp	the WeeChat plugin API dispatches callbacks by global name (main.py hands it globals()), so plugin state has no owner to thread through; Shared is the single named, typed home for it and 'mutated by 11 modules' is the attribute-assignment shape of any singleton
slack/commands.py:366:10:over-constrained:slack.commands.get_conversation_from_args:args	10	over-constrained-param	over-constrained	indexed	slack/commands.py	366	slack.commands.get_conversation_from_args	slack.commands.get_conversation_from_args demands concrete `List[str]` for 'args' but the body only needs `Sequence[str]`; widening verified: no new errors under the wider type	fp	module-internal async helper with two call sites in the same file, both passing the List[str] parse_options built; the widened door has no caller to walk through it
slack/slack_api.py:182:11:clone:a1de63dc4c65	11	structural-clones	clone	indexed	slack/slack_api.py	182	slack.slack_api.SlackApi.fetch_team_info	structural clone x5: slack.slack_api.SlackApi.fetch_team_info, slack.slack_api.SlackApi.fetch_rtm_connect, slack.slack_api.SlackApi.fetch_emoji_list +2 more	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:189:11:clone:a1de63dc4c65	11	structural-clones	clone	indexed	slack/slack_api.py	189	slack.slack_api.SlackApi.fetch_rtm_connect	structural clone x5: slack.slack_api.SlackApi.fetch_team_info, slack.slack_api.SlackApi.fetch_rtm_connect, slack.slack_api.SlackApi.fetch_emoji_list +2 more	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:204:11:clone:156b3cc087b6	11	structural-clones	clone	indexed	slack/slack_api.py	204	slack.slack_api.SlackApi.fetch_conversations_history	structural clone x3: slack.slack_api.SlackApi.fetch_conversations_history, slack.slack_api.SlackApi.conversations_close, slack.slack_api.SlackApi.conversations_leave	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:243:11:clone:9e160744724e	11	structural-clones	clone	indexed	slack/slack_api.py	243	slack.slack_api.SlackApi.fetch_conversations_info	structural clone x5: slack.slack_api.SlackApi.fetch_conversations_info, slack.slack_api.SlackApi.fetch_user_info, slack.slack_api.SlackApi.fetch_bot_info +2 more	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:303:11:clone:9e160744724e	11	structural-clones	clone	indexed	slack/slack_api.py	303	slack.slack_api.SlackApi.fetch_user_info	structural clone x5: slack.slack_api.SlackApi.fetch_conversations_info, slack.slack_api.SlackApi.fetch_user_info, slack.slack_api.SlackApi.fetch_bot_info +2 more	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:311:11:clone:4780dcec8e05	11	structural-clones	clone	indexed	slack/slack_api.py	311	slack.slack_api.SlackApi._fetch_users_info_without_splitting	structural clone x2: slack.slack_api.SlackApi._fetch_users_info_without_splitting, slack.slack_api.SlackApi.fetch_bots_info	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:356:11:clone:9e160744724e	11	structural-clones	clone	indexed	slack/slack_api.py	356	slack.slack_api.SlackApi.fetch_bot_info	structural clone x5: slack.slack_api.SlackApi.fetch_conversations_info, slack.slack_api.SlackApi.fetch_user_info, slack.slack_api.SlackApi.fetch_bot_info +2 more	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:364:11:clone:4780dcec8e05	11	structural-clones	clone	indexed	slack/slack_api.py	364	slack.slack_api.SlackApi.fetch_bots_info	structural clone x2: slack.slack_api.SlackApi._fetch_users_info_without_splitting, slack.slack_api.SlackApi.fetch_bots_info	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:372:11:clone:4c69abdf1947	11	structural-clones	clone	indexed	slack/slack_api.py	372	slack.slack_api.SlackApi.fetch_usergroups_list	structural clone x2: slack.slack_api.SlackApi.fetch_usergroups_list, slack.slack_api.SlackApi.fetch_files_info	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:380:11:clone:4c69abdf1947	11	structural-clones	clone	indexed	slack/slack_api.py	380	slack.slack_api.SlackApi.fetch_files_info	structural clone x2: slack.slack_api.SlackApi.fetch_usergroups_list, slack.slack_api.SlackApi.fetch_files_info	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:388:11:clone:a1de63dc4c65	11	structural-clones	clone	indexed	slack/slack_api.py	388	slack.slack_api.SlackApi.fetch_emoji_list	structural clone x5: slack.slack_api.SlackApi.fetch_team_info, slack.slack_api.SlackApi.fetch_rtm_connect, slack.slack_api.SlackApi.fetch_emoji_list +2 more	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:395:11:clone:a1de63dc4c65	11	structural-clones	clone	indexed	slack/slack_api.py	395	slack.slack_api.SlackApi.fetch_client_userboot	structural clone x5: slack.slack_api.SlackApi.fetch_team_info, slack.slack_api.SlackApi.fetch_rtm_connect, slack.slack_api.SlackApi.fetch_emoji_list +2 more	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:402:11:clone:a1de63dc4c65	11	structural-clones	clone	indexed	slack/slack_api.py	402	slack.slack_api.SlackApi.fetch_client_counts	structural clone x5: slack.slack_api.SlackApi.fetch_team_info, slack.slack_api.SlackApi.fetch_rtm_connect, slack.slack_api.SlackApi.fetch_emoji_list +2 more	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:417:11:clone:9e160744724e	11	structural-clones	clone	indexed	slack/slack_api.py	417	slack.slack_api.SlackApi.conversations_join	structural clone x5: slack.slack_api.SlackApi.fetch_conversations_info, slack.slack_api.SlackApi.fetch_user_info, slack.slack_api.SlackApi.fetch_bot_info +2 more	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:425:11:clone:156b3cc087b6	11	structural-clones	clone	indexed	slack/slack_api.py	425	slack.slack_api.SlackApi.conversations_close	structural clone x3: slack.slack_api.SlackApi.fetch_conversations_history, slack.slack_api.SlackApi.conversations_close, slack.slack_api.SlackApi.conversations_leave	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:433:11:clone:156b3cc087b6	11	structural-clones	clone	indexed	slack/slack_api.py	433	slack.slack_api.SlackApi.conversations_leave	structural clone x3: slack.slack_api.SlackApi.fetch_conversations_history, slack.slack_api.SlackApi.conversations_close, slack.slack_api.SlackApi.conversations_leave	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_api.py:561:11:clone:9e160744724e	11	structural-clones	clone	indexed	slack/slack_api.py	561	slack.slack_api.SlackApi.set_presence	structural clone x5: slack.slack_api.SlackApi.fetch_conversations_info, slack.slack_api.SlackApi.fetch_user_info, slack.slack_api.SlackApi.fetch_bot_info +2 more	fp	the 25 SlackApi methods are a typed facade over Slack's REST API: their bodies are identical because the only thing that varies is the endpoint literal, the params dict and the response TypedDict, and that variation is the type information a caller buys the method for; collapsing the group erases per-endpoint typing. The one genuinely shared part is the ok-check raise, which #21 already names
slack/slack_conversation.py:492:11:expr-clone:b10f0cc467ec	11	structural-clones	expr-clone	indexed	slack/slack_conversation.py	492	slack.slack_conversation.SlackConversation.set_hotlist	expression clone x4: slack.slack_conversation.SlackConversation.set_hotlist, slack.slack_message.SlackMessage.priority	fp	the repeated expression is a read of one config option's dotted path, which already has exactly one home; the four sites compare it to four different values, so no shared subexpression exists to extract
