key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
src/league_predictor/lifecycle/operations.py:35:35:hoistable-import:league_predictor.lifecycle.operations.backfill_current_prds:from league_predictor.postdraft import coverage as postdraft_coverage	35	import-topology	hoistable-import	indexed	src/league_predictor/lifecycle/operations.py	35	league_predictor.lifecycle.operations.backfill_current_prds	function-scope import of league_predictor.postdraft.coverage hides no cycle - league_predictor.postdraft.coverage runs code at import time, which the deferral moves to first call: hoist it (a deliberate startup deferral carries # sightline-ok: 35)	fp	the flagged line is the second half of a two-import deferred block whose first line (from league_predictor.lifecycle import get) is cycle-bound; hoisting one and leaving the other reads worse than the block
src/league_predictor/orchestrator/jobs.py:87:35:hoistable-import:league_predictor.orchestrator.jobs.ingest_and_refresh:from league_predictor.db import ensure_database_ready	35	import-topology	hoistable-import	indexed	src/league_predictor/orchestrator/jobs.py	87	league_predictor.orchestrator.jobs.ingest_and_refresh	function-scope import of league_predictor.db hides no cycle - league_predictor.db runs code at import time, which the deferral moves to first call: hoist it (a deliberate startup deferral carries # sightline-ok: 35)	real	the module already does 'from league_predictor.db import get_connection' at top level, so deferring a second name from the same module costs a line and buys nothing
src/league_predictor/orchestrator/jobs.py:221:35:hoistable-import:league_predictor.orchestrator.jobs.sync_upcoming:from league_predictor.upcoming import pandascore, service	35	import-topology	hoistable-import	indexed	src/league_predictor/orchestrator/jobs.py	221	league_predictor.orchestrator.jobs.sync_upcoming	function-scope import of league_predictor.upcoming.pandascore hides no cycle: hoist it (a deliberate startup deferral carries # sightline-ok: 35)	real	import-at-use-site style, in a block that also re-imports stdlib datetime and the already-imported league_predictor.db - none of it defends a startup cost
src/league_predictor/orchestrator/jobs.py:264:35:hoistable-import:league_predictor.orchestrator.jobs.map_upcoming_team:from league_predictor.upcoming.matching import map_team_manually	35	import-topology	hoistable-import	indexed	src/league_predictor/orchestrator/jobs.py	264	league_predictor.orchestrator.jobs.map_upcoming_team	function-scope import of league_predictor.upcoming.matching hides no cycle: hoist it (a deliberate startup deferral carries # sightline-ok: 35)	real	third copy of the same pattern in this module (beside another redundant league_predictor.db import); upcoming.matching is stdlib-only and cycle-free
src/league_predictor/predraft/cleaning.py:10:35:entangled:league_predictor.predraft.cleaning<->league_predictor.predraft.feature_cache	35	import-topology	entangled	indexed	src/league_predictor/predraft/cleaning.py	10	league_predictor.predraft.cleaning	league_predictor.predraft.cleaning, league_predictor.predraft.feature_cache import each other (cycle hidden behind a deferred import)	real	feature_cache's own comment says 'Local import avoids a cleaning <-> feature_cache import cycle' - the cycle is acknowledged and hidden rather than cut, and only clear_enriched_cache crosses it
src/league_predictor/predraft/evaluation/evaluate.py:484:35:hoistable-import:league_predictor.predraft.evaluation.evaluate._batched_base_map_probs:from league_predictor.predraft.pipeline.model_contract import predict_symmetric	35	import-topology	hoistable-import	indexed	src/league_predictor/predraft/evaluation/evaluate.py	484	league_predictor.predraft.evaluation.evaluate._batched_base_map_probs	function-scope import of league_predictor.predraft.pipeline.model_contract hides no cycle: hoist it (a deliberate startup deferral carries # sightline-ok: 35)	fp	one line of a two-import deferred block whose other line (pipeline.serve) is cycle-bound; splitting the block to hoist a Protocol-only module gains nothing
src/league_predictor/predraft/pipeline/serve.py:63:35:hoistable-import:league_predictor.predraft.pipeline.serve.series_prob:from league_predictor.predraft.pipeline.series_math import symmetric_series_prob	35	import-topology	hoistable-import	indexed	src/league_predictor/predraft/pipeline/serve.py	63	league_predictor.predraft.pipeline.serve.series_prob	function-scope import of league_predictor.predraft.pipeline.series_math hides no cycle: hoist it (a deliberate startup deferral carries # sightline-ok: 35)	real	a lone deferred import of a sibling that only imports probability, in a module that already imports five other pipeline modules at top level
src/league_predictor/predraft/ratings/skill_filter/index_snapshot.py:67:35:entangled:league_predictor.predraft.ratings.skill_filter.index_snapshot<->league_predictor.predraft.ratings.skill_filter.serving	35	import-topology	entangled	indexed	src/league_predictor/predraft/ratings/skill_filter/index_snapshot.py	67	league_predictor.predraft.ratings.skill_filter.index_snapshot.load_index_snapshot	league_predictor.predraft.ratings.skill_filter.index_snapshot, league_predictor.predraft.ratings.skill_filter.serving import each other (cycle hidden behind a deferred import)	real	mutual deferred imports (BaggedSkillFilterIndex one way, load_index_snapshot the other) between a store and its serving type - the snapshot payload contract has no home of its own
src/league_predictor/predraft/ratings/skill_filter/operations.py:320:35:hoistable-import:league_predictor.predraft.ratings.skill_filter.operations._prd_backfill_metrics:from league_predictor import metrics	35	import-topology	hoistable-import	indexed	src/league_predictor/predraft/ratings/skill_filter/operations.py	320	league_predictor.predraft.ratings.skill_filter.operations._prd_backfill_metrics	function-scope import of league_predictor.metrics hides no cycle: hoist it (a deliberate startup deferral carries # sightline-ok: 35)	fp	same paired-block shape: it sits under the deferred 'from ...evaluation.evaluate import Metrics', which is the cycle-bound one, so the two lines are one deferral
tools/diagnose_pick_loss.py:84:35:hoistable-import:diagnose_pick_loss.main:from league_predictor.draft_grading.diagnostics import AbilityFeatureStore, BulkStatsCache, bin_by_similarity, cosine, equivalence_set, in_distribution, load_ability_vectors, max_of_noise_null, role_champion_counts, summarize, legal_alternatives, load_diagnosis_grader, swap_champion	35	import-topology	hoistable-import	indexed	tools/diagnose_pick_loss.py	84	diagnose_pick_loss.main	function-scope import of league_predictor.draft_grading.diagnostics hides no cycle - league_predictor.draft_grading.diagnostics runs code at import time, which the deferral moves to first call: hoist it (a deliberate startup deferral carries # sightline-ok: 35)	real	the tool already imports numpy and league_predictor.config at module level (with a noqa for the sys.path insert), and the diagnostics chain is numpy-only - no torch - so the post-argparse deferral of thirteen names defends nothing
tools/run_discovery_benchmark.py:142:35:hoistable-import:run_discovery_benchmark.score_events:from league_predictor.draft_grading.diagnostics import BulkStatsCache	35	import-topology	hoistable-import	indexed	tools/run_discovery_benchmark.py	142	run_discovery_benchmark.score_events	function-scope import of league_predictor.draft_grading.diagnostics hides no cycle - league_predictor.draft_grading.diagnostics runs code at import time, which the deferral moves to first call: hoist it (a deliberate startup deferral carries # sightline-ok: 35)	fp	the script inserts src/ onto sys.path at runtime and consistently keeps every first-party import inside functions; hoisting this one would need the E402 escape and would single out one import from that convention
src/league_predictor/draft_grading/champion_attributes/classes.py:66:41:perf:re-in-loop:league_predictor.draft_grading.champion_attributes.classes._parse_class_file:66	41	perf-catalog	perf	indexed	src/league_predictor/draft_grading/champion_attributes/classes.py	66	league_predictor.draft_grading.champion_attributes.classes._parse_class_file	re-in-loop in hot league_predictor.draft_grading.champion_attributes.classes._parse_class_file (amplification 4): re.* with a constant pattern in a loop; hoist re.compile	fp	not hot: _parse_class_file runs once per process behind ensure_loaded's _loaded flag, over a few hundred markdown lines
src/league_predictor/draft_grading/champion_attributes/classes.py:75:41:perf:re-in-loop:league_predictor.draft_grading.champion_attributes.classes._parse_class_file:75	41	perf-catalog	perf	indexed	src/league_predictor/draft_grading/champion_attributes/classes.py	75	league_predictor.draft_grading.champion_attributes.classes._parse_class_file	re-in-loop in hot league_predictor.draft_grading.champion_attributes.classes._parse_class_file (amplification 4): re.* with a constant pattern in a loop; hoist re.compile	fp	same one-shot table build; the token filter runs a few thousand times total at startup, which no compile hoist will show up in
tests/dashboard/test_predict_api.py:33:45:testing-the-double:tests.dashboard.test_predict_api.test_matchup_error_state	45	testing-the-double	testing-the-double	heuristic	tests/dashboard/test_predict_api.py	33	tests.dashboard.test_predict_api.test_matchup_error_state	tests.dashboard.test_predict_api.test_matchup_error_state asserts its stub's own value - the verdict observes the double, not the code	fp	the double is the collaborator (ServedOracle.error), not the unit under test (the /api/predict/matchup route); asserting note=='boom' is the route's error-to-note mapping contract
tests/predraft/pipeline/test_chosen_model.py:36:45:testing-the-double:tests.predraft.pipeline.test_chosen_model.test_fit_served_model_wires_the_fixed_recipe_and_dependency	45	testing-the-double	testing-the-double	heuristic	tests/predraft/pipeline/test_chosen_model.py	36	tests.predraft.pipeline.test_chosen_model.test_fit_served_model_wires_the_fixed_recipe_and_dependency	tests.predraft.pipeline.test_chosen_model.test_fit_served_model_wires_the_fixed_recipe_and_dependency asserts its stub's own value - the verdict observes the double, not the code	fp	sentinel-wiring test: bag_backend is stubbed to 'backend' precisely so captured['backend']=='backend' proves fit_served_model routes it into fit_window - the SUT is fit_served_model, not the stub
tests/predraft/pipeline/test_operations.py:79:45:testing-the-double:tests.predraft.pipeline.test_operations.test_prepare_evaluation_binds_both_artifacts	45	testing-the-double	testing-the-double	heuristic	tests/predraft/pipeline/test_operations.py	79	tests.predraft.pipeline.test_operations.test_prepare_evaluation_binds_both_artifacts	tests.predraft.pipeline.test_operations.test_prepare_evaluation_binds_both_artifacts asserts its stub's own value - the verdict observes the double, not the code	fp	same sentinel-routing shape: evaluation_population's stub value reappearing as result.population is the binding under test, alongside the loaded == [(path, dependency), ...] assertion
tests/predraft/test_integration.py:169:46:unfailable:tests.predraft.test_integration.test_integration_end_to_end:160	46	unfailable-test	unfailable	heuristic	tests/predraft/test_integration.py	169	tests.predraft.test_integration.test_integration_end_to_end	tests.predraft.test_integration.test_integration_end_to_end swallows the exception path - the test cannot fail there	fp	the try's success path appends to feature_rows/labels and a later 'assert len(feature_rows) >= 10' reads them, so the swallowed match is bounded by a downstream verdict
tests/dashboard/test_predict_api.py:306:47:sleepy:tests.dashboard.test_predict_api.test_oracle_kicks_off_one_warmup_and_reports_warming:306	47	sleepy-test	sleepy	heuristic	tests/dashboard/test_predict_api.py	306	tests.dashboard.test_predict_api.test_oracle_kicks_off_one_warmup_and_reports_warming	tests.dashboard.test_predict_api.test_oracle_kicks_off_one_warmup_and_reports_warming sleeps 0.05s - wall-clock waits make tests slow and flaky	real	the sleep is a race with daemon warmup threads before asserting len(calls)==1; the stub should set an Event (or the thread be joined) so the test synchronizes on the build instead of guessing 50ms
src/league_predictor/dashboard/common.py:55:51:flag:league_predictor.dashboard.common.parse_filters:major_only	51	flag-parameter	flag	heuristic	src/league_predictor/dashboard/common.py	55	league_predictor.dashboard.common.parse_filters	'major_only' of league_predictor.dashboard.common.parse_filters only selects a branch at its 1 use(s); 1 prod call(s) pass a literal: two functions in one	fp	major_only is a request filter forwarded as a variable by five of the six call sites (only tournaments.py passes False), and it composes with `leagues` inside one clause builder - the branch is not a second function
src/league_predictor/orchestrator/jobs.py:46:51:flag:league_predictor.orchestrator.jobs._ingest:full	51	flag-parameter	flag	heuristic	src/league_predictor/orchestrator/jobs.py	46	league_predictor.orchestrator.jobs._ingest	'full' of league_predictor.orchestrator.jobs._ingest only selects a branch at its 1 use(s); 1 prod call(s) pass a literal: two functions in one	fp	keyword-only, and one of the two callers forwards a variable; the arms differ only in which ingestion entry point runs before the shared quality gate and reporting, which splitting would duplicate
src/league_predictor/predraft/ratings/player_impact.py:575:51:flag:league_predictor.predraft.ratings.player_impact._latest_domestic_league:exclude_international	51	flag-parameter	flag	heuristic	src/league_predictor/predraft/ratings/player_impact.py	575	league_predictor.predraft.ratings.player_impact._latest_domestic_league	'exclude_international' of league_predictor.predraft.ratings.player_impact._latest_domestic_league only selects a branch at its 1 use(s); 1 prod call(s) pass a literal: two functions in one	real	a required bool on a private helper with exactly one call site, which always passes True, and no test exercises the False arm - the flag is unpaid configurability and the clause can just be inlined
src/league_predictor/predraft/ratings/skill_filter/replay.py:298:51:flag:league_predictor.predraft.ratings.skill_filter.replay._scatter_plan:dedup	51	flag-parameter	flag	heuristic	src/league_predictor/predraft/ratings/skill_filter/replay.py	298	league_predictor.predraft.ratings.skill_filter.replay._scatter_plan	'dedup' of league_predictor.predraft.ratings.skill_filter.replay._scatter_plan only selects a branch at its 1 use(s); 4 prod call(s) pass a literal: two functions in one	fp	both arms are live: the four call sites build the (dedup, accumulate) pair for players and orgs in one dict, and the flag only picks how ent/src are derived before a shared krow/ecol tail
tools/calib_harness.py:33:57:dead-key:calib_harness._metrics:n	57	dead-key	dead-key	indexed	tools/calib_harness.py	33	calib_harness._metrics	calib_harness._metrics writes 'n' on every path, and none of its 1 sinks reads it (keys: {acc, brier, ece, logloss, n, resolution}; read: {acc, brier, ece, logloss})	real	the single sink _panel rebuilds its own dict from logloss/brier/acc/ece; 'n' is never read there and CalibResult.n is filled elsewhere
tools/calib_harness.py:33:57:dead-key:calib_harness._metrics:resolution	57	dead-key	dead-key	indexed	tools/calib_harness.py	33	calib_harness._metrics	calib_harness._metrics writes 'resolution' on every path, and none of its 1 sinks reads it (keys: {acc, brier, ece, logloss, n, resolution}; read: {acc, brier, ece, logloss})	real	metrics.resolution() is computed over the full stream on every call and the only sink (_panel) never reads the key - work done and thrown away
