key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
src/avhw.rs:1:29:top-loading:wl_screenrec::avhw	rs:29	top-loading	top-loading	heuristic	src/avhw.rs	1	wl_screenrec::avhw	wl_screenrec::avhw (465 lines, 8 top-level items) has no `//!` module doc	real	Real: 465 lines wrapping ffmpeg hwcontext across two backends plus a self-referencing pinned Vulkan struct, and nothing on the first screen says which of VAAPI or Vulkan is the default path.
src/cap_ext_image_copy.rs:1:29:top-loading:wl_screenrec::cap_ext_image_copy	rs:29	top-loading	top-loading	heuristic	src/cap_ext_image_copy.rs	1	wl_screenrec::cap_ext_image_copy	wl_screenrec::cap_ext_image_copy (236 lines, 2 top-level items) has no `//!` module doc	real	Real: the file is an event-driven protocol handshake (BufferSize / DmabufDevice / DmabufFormat / Done) that no header names, and the first screen never says this is one of two interchangeable capture backends.
src/cap_wlr_screencopy.rs:1:29:top-loading:wl_screenrec::cap_wlr_screencopy	rs:29	top-loading	top-loading	heuristic	src/cap_wlr_screencopy.rs	1	wl_screenrec::cap_wlr_screencopy	wl_screenrec::cap_wlr_screencopy (164 lines, 1 top-level items) has no `//!` module doc	real	Real though the smallest hit at 164 lines: the first screen is 24 lines of `use` then a Dispatch impl, with nothing saying this is the wlr backend chosen by --capture-backend and that cap_ext_image_copy.rs is its interchangeable sibling.
src/filter.rs:1:29:top-loading:wl_screenrec::filter	rs:29	top-loading	top-loading	heuristic	src/filter.rs	1	wl_screenrec::filter	wl_screenrec::filter (193 lines, 4 top-level items) has no `//!` module doc	real	Real: builds the crop/scale/transpose filtergraph string, and the load-bearing constraints (transpose must follow format conversion; ffmpeg trac 10669 forces exact=1) are buried in mid-function comments at lines 91 and 114.
src/main.rs:1:29:top-loading:wl_screenrec	rs:29	top-loading	top-loading	heuristic	src/main.rs	1	wl_screenrec	wl_screenrec (2431 lines, 36 top-level items) has no `//!` module doc	real	Real: 2431 lines and 36 top-level items with no statement of how the capture -> negotiate -> encode state machine is staged; the crate's worst orientation cost and the same site as the #27 hit.
src/transform.rs:1:29:top-loading:wl_screenrec::transform	rs:29	top-loading	top-loading	heuristic	src/transform.rs	1	wl_screenrec::transform	wl_screenrec::transform (214 lines, 5 top-level items) has no `//!` module doc	real	Real: screen-space to frame-space conversion whose entire convention rests on one mid-file comment at line 50, so a reader meets `transform_basis`'s sign matrices before the sentence that explains them.
tests/cmdline.rs:41:47:sleepy:wl_screenrec::tests::cmdline::history_clip_length:41	rs:47	sleepy-test	sleepy	heuristic	tests/cmdline.rs	41	wl_screenrec::tests::cmdline::history_clip_length	wl_screenrec::tests::cmdline::history_clip_length sleeps 10s - wall-clock waits make tests slow and flaky	real	Real: sleep(10s) is the only thing establishing that enough history accumulated, and the test then asserts a 0.5s-wide duration band at lines 58-59, so runner load is indistinguishable from a recorder bug.
tests/cmdline.rs:46:47:sleepy:wl_screenrec::tests::cmdline::history_clip_length:46	rs:47	sleepy-test	sleepy	heuristic	tests/cmdline.rs	46	wl_screenrec::tests::cmdline::history_clip_length	wl_screenrec::tests::cmdline::history_clip_length sleeps 6s - wall-clock waits make tests slow and flaky	real	Real: sleep(6s) after SIGUSR1 is the sole synchronization that the history flush completed, and it is also the arithmetic the 8s-8.5s assertion is derived from.
tests/cmdline.rs:76:47:sleepy:wl_screenrec::tests::cmdline::scale:76	rs:47	sleepy-test	sleepy	heuristic	tests/cmdline.rs	76	wl_screenrec::tests::cmdline::scale	wl_screenrec::tests::cmdline::scale sleeps 5s - wall-clock waits make tests slow and flaky	real	Real and the cheapest to fix: the test's only assertion is the output resolution (128x128), which needs one encoded frame, not five seconds of recording.
tests/cmdline.rs:100:47:sleepy:wl_screenrec::tests::cmdline::basic:100	rs:47	sleepy-test	sleepy	heuristic	tests/cmdline.rs	100	wl_screenrec::tests::cmdline::basic	wl_screenrec::tests::cmdline::basic sleeps 3s - wall-clock waits make tests slow and flaky	real	Real: sleep(3s) is both fixture and oracle, since the assertion is duration in (2.5s, 3.5s), a band derived from the sleep itself.
tests/cmdline.rs:129:47:sleepy:wl_screenrec::tests::cmdline::basic_vulkan:129	rs:47	sleepy-test	sleepy	heuristic	tests/cmdline.rs	129	wl_screenrec::tests::cmdline::basic_vulkan	wl_screenrec::tests::cmdline::basic_vulkan sleeps 3s - wall-clock waits make tests slow and flaky	real	Real: same shape as `basic`, of which this test is a whole-function copy; together the four tests spend 27 wall-clock seconds sleeping.
