key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
AutoSkillit/src/autoskillit/execution/testing.py:23:31:boundary:forbidden:autoskillit.execution->autoskillit.config	31	boundary-contracts	boundary	indexed	AutoSkillit/src/autoskillit/execution/testing.py	23	autoskillit.execution.testing	autoskillit.execution.testing imports autoskillit.config: forbidden by contract 'IL-1 execution imports only IL-0' (autoskillit.execution -> autoskillit.config)	fp	AutoSkillit sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
AutoSkillit/src/autoskillit/execution/testing.py:23:31:boundary:independence:autoskillit.execution->autoskillit.config	31	boundary-contracts	boundary	indexed	AutoSkillit/src/autoskillit/execution/testing.py	23	autoskillit.execution.testing	autoskillit.execution.testing imports autoskillit.config: autoskillit.execution and autoskillit.config are declared independent by contract 'IL-1 siblings are independent of each other'	fp	AutoSkillit sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
AutoSkillit/src/autoskillit/fleet/_api.py:29:31:boundary:forbidden:autoskillit.fleet->autoskillit.pipeline	31	boundary-contracts	boundary	indexed	AutoSkillit/src/autoskillit/fleet/_api.py	29	autoskillit.fleet._api	autoskillit.fleet._api imports autoskillit.pipeline.context: forbidden by contract 'IL-2 fleet does not import IL-3 or most IL-1 peers' (autoskillit.fleet -> autoskillit.pipeline)	fp	AutoSkillit sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
AutoSkillit/src/autoskillit/workspace/session_skills.py:38:31:boundary:forbidden:autoskillit.workspace->autoskillit.config	31	boundary-contracts	boundary	indexed	AutoSkillit/src/autoskillit/workspace/session_skills.py	38	autoskillit.workspace.session_skills	autoskillit.workspace.session_skills imports autoskillit.config: forbidden by contract 'IL-1 workspace imports only IL-0' (autoskillit.workspace -> autoskillit.config)	fp	AutoSkillit sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
AutoSkillit/src/autoskillit/workspace/session_skills.py:38:31:boundary:independence:autoskillit.workspace->autoskillit.config	31	boundary-contracts	boundary	indexed	AutoSkillit/src/autoskillit/workspace/session_skills.py	38	autoskillit.workspace.session_skills	autoskillit.workspace.session_skills imports autoskillit.config: autoskillit.workspace and autoskillit.config are declared independent by contract 'IL-1 siblings are independent of each other'	fp	AutoSkillit sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
Automodel/nemo_automodel/components/optim/optimizer.py:63:31:boundary:independence:nemo_automodel.components.optim->nemo_automodel.components.training	31	boundary-contracts	boundary	indexed	Automodel/nemo_automodel/components/optim/optimizer.py	63	nemo_automodel.components.optim.optimizer	nemo_automodel.components.optim.optimizer imports nemo_automodel.components.training.step_scheduler: nemo_automodel.components.optim and nemo_automodel.components.training are declared independent by contract 'Components must not import each other'	fp	Automodel sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
CodeLeash/app/routes/greetings_api.py:16:31:boundary:forbidden:app.routes->app.services	31	boundary-contracts	boundary	indexed	CodeLeash/app/routes/greetings_api.py	16	app.routes.greetings_api	app.routes.greetings_api imports app.services.greeting: forbidden by contract 'Routes should not directly import Services - must use service_dependencies' (app.routes -> app.services)	fp	CodeLeash sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
CodeLeash/app/routes/index.py:14:31:boundary:forbidden:app.routes->app.services	31	boundary-contracts	boundary	indexed	CodeLeash/app/routes/index.py	14	app.routes.index	app.routes.index imports app.services.greeting: forbidden by contract 'Routes should not directly import Services - must use service_dependencies' (app.routes -> app.services)	fp	CodeLeash sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
CodeLeash/app/services/greeting.py:10:31:boundary:forbidden:app.services->app.repositories	31	boundary-contracts	boundary	indexed	CodeLeash/app/services/greeting.py	10	app.services.greeting	app.services.greeting imports app.repositories.greeting: forbidden by contract 'Services should not directly import Repositories' (app.services -> app.repositories)	fp	CodeLeash sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
GeneLab/src/genelab/configs.py:19:31:boundary:forbidden:genelab.configs->genelab.entity	31	boundary-contracts	boundary	indexed	GeneLab/src/genelab/configs.py	19	genelab.configs	genelab.configs imports genelab.entity: forbidden by contract 'Infrastructure modules do not import up' (genelab.configs -> genelab.entity)	fp	GeneLab sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
GeneLab/src/genelab/configs.py:19:31:boundary:forbidden:genelab.configs->genelab.entity	31	boundary-contracts	boundary	indexed	GeneLab/src/genelab/configs.py	19	genelab.configs	genelab.configs imports genelab.entity: forbidden by contract 'Infrastructure modules do not import up' (genelab.configs -> genelab.entity)	fp	GeneLab sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
GeneLab/src/genelab/configs.py:20:31:boundary:forbidden:genelab.configs->genelab.recording	31	boundary-contracts	boundary	indexed	GeneLab/src/genelab/configs.py	20	genelab.configs	genelab.configs imports genelab.recording: forbidden by contract 'Infrastructure modules do not import up' (genelab.configs -> genelab.recording)	fp	GeneLab sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
GeneLab/src/genelab/configs.py:21:31:boundary:forbidden:genelab.configs->genelab.sensor	31	boundary-contracts	boundary	indexed	GeneLab/src/genelab/configs.py	21	genelab.configs	genelab.configs imports genelab.sensor: forbidden by contract 'Infrastructure modules do not import up' (genelab.configs -> genelab.sensor)	fp	GeneLab sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
GeneLab/src/genelab/configs.py:22:31:boundary:forbidden:genelab.configs->genelab.terrains	31	boundary-contracts	boundary	indexed	GeneLab/src/genelab/configs.py	22	genelab.configs	genelab.configs imports genelab.terrains: forbidden by contract 'Infrastructure modules do not import up' (genelab.configs -> genelab.terrains)	fp	GeneLab sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
GeneLab/src/genelab/registry.py:174:31:boundary:forbidden:genelab.registry->genelab.asset_zoo	31	boundary-contracts	boundary	indexed	GeneLab/src/genelab/registry.py	174	genelab.registry.load_bundled_asset_zoo	genelab.registry imports genelab.asset_zoo: forbidden by contract 'Infrastructure modules do not import up' (genelab.registry -> genelab.asset_zoo)	fp	the site is importlib.import_module(...), which grimp's static graph never records; the repo reached for a dynamic import precisely to keep this edge out of the contract
Simple-Secrets-Manager/ssm_server/engines/audit.py:4:31:boundary:forbidden:ssm_server.engines->ssm_server.api	31	boundary-contracts	boundary	indexed	Simple-Secrets-Manager/ssm_server/engines/audit.py	4	ssm_server.engines.audit	ssm_server.engines.audit imports ssm_server.api.serialization: forbidden by contract 'ssm_server.engines does not depend on the API layer' (ssm_server.engines -> ssm_server.api)	fp	the contract's own ignore_imports exempts this import ('ssm_server.engines.* -> ssm_server.api.serialization'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
Simple-Secrets-Manager/ssm_server/engines/configs.py:7:31:boundary:forbidden:ssm_server.engines->ssm_server.api	31	boundary-contracts	boundary	indexed	Simple-Secrets-Manager/ssm_server/engines/configs.py	7	ssm_server.engines.configs	ssm_server.engines.configs imports ssm_server.api.serialization: forbidden by contract 'ssm_server.engines does not depend on the API layer' (ssm_server.engines -> ssm_server.api)	fp	the contract's own ignore_imports exempts this import ('ssm_server.engines.* -> ssm_server.api.serialization'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
Simple-Secrets-Manager/ssm_server/engines/projects.py:8:31:boundary:forbidden:ssm_server.engines->ssm_server.api	31	boundary-contracts	boundary	indexed	Simple-Secrets-Manager/ssm_server/engines/projects.py	8	ssm_server.engines.projects	ssm_server.engines.projects imports ssm_server.api.serialization: forbidden by contract 'ssm_server.engines does not depend on the API layer' (ssm_server.engines -> ssm_server.api)	fp	the contract's own ignore_imports exempts this import ('ssm_server.engines.* -> ssm_server.api.serialization'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
Simple-Secrets-Manager/ssm_server/engines/reload_status.py:16:31:boundary:forbidden:ssm_server.engines->ssm_server.api	31	boundary-contracts	boundary	indexed	Simple-Secrets-Manager/ssm_server/engines/reload_status.py	16	ssm_server.engines.reload_status	ssm_server.engines.reload_status imports ssm_server.api.serialization: forbidden by contract 'ssm_server.engines does not depend on the API layer' (ssm_server.engines -> ssm_server.api)	fp	the contract's own ignore_imports exempts this import ('ssm_server.engines.* -> ssm_server.api.serialization'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
Simple-Secrets-Manager/ssm_server/engines/secrets_v2.py:6:31:boundary:forbidden:ssm_server.engines->ssm_server.api	31	boundary-contracts	boundary	indexed	Simple-Secrets-Manager/ssm_server/engines/secrets_v2.py	6	ssm_server.engines.secrets_v2	ssm_server.engines.secrets_v2 imports ssm_server.api.serialization: forbidden by contract 'ssm_server.engines does not depend on the API layer' (ssm_server.engines -> ssm_server.api)	fp	the contract's own ignore_imports exempts this import ('ssm_server.engines.* -> ssm_server.api.serialization'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
checkov/checkov/common/bridgecrew/integration_features/features/policies_3d_integration.py:9:31:boundary:forbidden:checkov.common->checkov.policies_3d	31	boundary-contracts	boundary	indexed	checkov/checkov/common/bridgecrew/integration_features/features/policies_3d_integration.py	9	checkov.common.bridgecrew.integration_features.features.policies_3d_integration	checkov.common.bridgecrew.integration_features.features.policies_3d_integration imports checkov.policies_3d.checks_parser: forbidden by contract 'common forbidden to import other modules' (checkov.common -> checkov.policies_3d)	fp	the contract's own ignore_imports exempts this import ('checkov.common.bridgecrew.integration_features.features.policies_3d_integration -> checkov.policies_3d.*'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
checkov/checkov/common/bridgecrew/integration_features/features/policies_3d_integration.py:10:31:boundary:forbidden:checkov.common->checkov.policies_3d	31	boundary-contracts	boundary	indexed	checkov/checkov/common/bridgecrew/integration_features/features/policies_3d_integration.py	10	checkov.common.bridgecrew.integration_features.features.policies_3d_integration	checkov.common.bridgecrew.integration_features.features.policies_3d_integration imports checkov.policies_3d.runner: forbidden by contract 'common forbidden to import other modules' (checkov.common -> checkov.policies_3d)	fp	the contract's own ignore_imports exempts this import ('checkov.common.bridgecrew.integration_features.features.policies_3d_integration -> checkov.policies_3d.*'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
checkov/checkov/common/bridgecrew/platform_integration.py:71:31:boundary:forbidden:checkov.common->checkov.secrets	31	boundary-contracts	boundary	indexed	checkov/checkov/common/bridgecrew/platform_integration.py	71	checkov.common.bridgecrew.platform_integration	checkov.common.bridgecrew.platform_integration imports checkov.secrets.coordinator: forbidden by contract 'common forbidden to import other modules' (checkov.common -> checkov.secrets)	fp	checkov sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
checkov/checkov/common/graph/graph_manager.py:8:31:boundary:forbidden:checkov.common->checkov.terraform	31	boundary-contracts	boundary	indexed	checkov/checkov/common/graph/graph_manager.py	8	checkov.common.graph.graph_manager	checkov.common.graph.graph_manager imports checkov.terraform.tf_parser: forbidden by contract 'common forbidden to import other modules' (checkov.common -> checkov.terraform)	fp	checkov sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
checkov/checkov/common/typing.py:14:31:boundary:forbidden:checkov.common->checkov.terraform	31	boundary-contracts	boundary	indexed	checkov/checkov/common/typing.py	14	checkov.common.typing	checkov.common.typing imports checkov.terraform.modules.module_objects: forbidden by contract 'common forbidden to import other modules' (checkov.common -> checkov.terraform)	fp	checkov sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
forze/src/forze/application/contracts/authn/deps.py:22:31:boundary:layers:forze.application.contracts->forze.application.execution	31	boundary-contracts	boundary	indexed	forze/src/forze/application/contracts/authn/deps.py	22	forze.application.contracts.authn.deps	lower layer forze.application.contracts imports higher layer forze.application.execution (forze.application.contracts.authn.deps -> forze.application.execution), violating contract 'Layered `forze.application` module architecture'	fp	forze sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
forze/src/forze/application/contracts/deps/keys.py:11:31:boundary:layers:forze.application.contracts->forze.application.execution	31	boundary-contracts	boundary	indexed	forze/src/forze/application/contracts/deps/keys.py	11	forze.application.contracts.deps.keys	lower layer forze.application.contracts imports higher layer forze.application.execution (forze.application.contracts.deps.keys -> forze.application.execution), violating contract 'Layered `forze.application` module architecture'	fp	forze sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
forze/src/forze/application/contracts/execution/defaults.py:8:31:boundary:layers:forze.application.contracts->forze.application.execution	31	boundary-contracts	boundary	indexed	forze/src/forze/application/contracts/execution/defaults.py	8	forze.application.contracts.execution.defaults	lower layer forze.application.contracts imports higher layer forze.application.execution (forze.application.contracts.execution.defaults -> forze.application.execution.context), violating contract 'Layered `forze.application` module architecture'	fp	forze sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
forze/src/forze/application/contracts/execution/protocols.py:5:31:boundary:layers:forze.application.contracts->forze.application.execution	31	boundary-contracts	boundary	indexed	forze/src/forze/application/contracts/execution/protocols.py	5	forze.application.contracts.execution.protocols	lower layer forze.application.contracts imports higher layer forze.application.execution (forze.application.contracts.execution.protocols -> forze.application.execution.context), violating contract 'Layered `forze.application` module architecture'	fp	forze sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
forze/src/forze/application/contracts/mapping.py:5:31:boundary:layers:forze.application.contracts->forze.application.execution	31	boundary-contracts	boundary	indexed	forze/src/forze/application/contracts/mapping.py	5	forze.application.contracts.mapping	lower layer forze.application.contracts imports higher layer forze.application.execution (forze.application.contracts.mapping -> forze.application.execution.context), violating contract 'Layered `forze.application` module architecture'	fp	forze sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
forze/src/forze/application/contracts/saga/ports.py:7:31:boundary:forbidden:forze.application.contracts.saga->forze.application.execution	31	boundary-contracts	boundary	indexed	forze/src/forze/application/contracts/saga/ports.py	7	forze.application.contracts.saga.ports	forze.application.contracts.saga.ports imports forze.application.execution.context: forbidden by contract 'Saga contracts do not import execution' (forze.application.contracts.saga -> forze.application.execution)	fp	forze sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
forze/src/forze/application/contracts/saga/ports.py:7:31:boundary:layers:forze.application.contracts->forze.application.execution	31	boundary-contracts	boundary	indexed	forze/src/forze/application/contracts/saga/ports.py	7	forze.application.contracts.saga.ports	lower layer forze.application.contracts imports higher layer forze.application.execution (forze.application.contracts.saga.ports -> forze.application.execution.context), violating contract 'Layered `forze.application` module architecture'	fp	forze sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
forze/src/forze/application/contracts/saga/value_objects.py:17:31:boundary:forbidden:forze.application.contracts.saga->forze.application.execution	31	boundary-contracts	boundary	indexed	forze/src/forze/application/contracts/saga/value_objects.py	17	forze.application.contracts.saga.value_objects	forze.application.contracts.saga.value_objects imports forze.application.execution.context: forbidden by contract 'Saga contracts do not import execution' (forze.application.contracts.saga -> forze.application.execution)	fp	forze sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
forze/src/forze/application/contracts/saga/value_objects.py:17:31:boundary:layers:forze.application.contracts->forze.application.execution	31	boundary-contracts	boundary	indexed	forze/src/forze/application/contracts/saga/value_objects.py	17	forze.application.contracts.saga.value_objects	lower layer forze.application.contracts imports higher layer forze.application.execution (forze.application.contracts.saga.value_objects -> forze.application.execution.context), violating contract 'Layered `forze.application` module architecture'	fp	forze sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
forze/src/forze/application/contracts/search/deps.py:24:31:boundary:layers:forze.application.contracts->forze.application.execution	31	boundary-contracts	boundary	indexed	forze/src/forze/application/contracts/search/deps.py	24	forze.application.contracts.search.deps	lower layer forze.application.contracts imports higher layer forze.application.execution (forze.application.contracts.search.deps -> forze.application.execution.context), violating contract 'Layered `forze.application` module architecture'	fp	forze sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
forze/src/forze/application/integrations/inference/deps_module.py:15:31:boundary:layers:forze.application.integrations->forze.application.execution	31	boundary-contracts	boundary	indexed	forze/src/forze/application/integrations/inference/deps_module.py	15	forze.application.integrations.inference.deps_module	lower layer forze.application.integrations imports higher layer forze.application.execution (forze.application.integrations.inference.deps_module -> forze.application.execution), violating contract 'Layered `forze.application` module architecture'	fp	forze sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
guidellm/src/guidellm/schemas/data/preprocess.py:14:31:boundary:forbidden:guidellm.schemas->transformers	31	boundary-contracts	boundary	indexed	guidellm/src/guidellm/schemas/data/preprocess.py	14	guidellm.schemas.data.preprocess	guidellm.schemas.data.preprocess imports transformers: forbidden by contract 'Avoid slow importing libraries in the worker hot-path' (guidellm.schemas -> transformers)	fp	guidellm sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
infa2td/analysis/validation.py:33:31:boundary:forbidden:analysis->cli	31	boundary-contracts	boundary	indexed	infa2td/analysis/validation.py	33	analysis.validation	analysis.validation imports cli._options_base: forbidden by contract 'Ring 2 analysis/simulator do not import Ring 3-4' (analysis -> cli)	fp	infa2td sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
infa2td/models/target_contracts.py:50:31:boundary:forbidden:models->analysis	31	boundary-contracts	boundary	indexed	infa2td/models/target_contracts.py	50	models.target_contracts	models.target_contracts imports analysis.override_contracts: forbidden by contract 'Ring 0 — canonical waist stays import-neutral' (models -> analysis)	fp	infa2td sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
infa2td/sources/etl/powercenter/sql_transformation.py:22:31:boundary:forbidden:sources->compiler	31	boundary-contracts	boundary	indexed	infa2td/sources/etl/powercenter/sql_transformation.py	22	sources.etl.powercenter.sql_transformation	sources.etl.powercenter.sql_transformation imports compiler.extraction_base: forbidden by contract 'Ring 1 source adapters do not reach into the compiler (Ring 2)' (sources -> compiler)	fp	infa2td sets exclude_type_checking_imports, and this import sits under `if TYPE_CHECKING:`, so import-linter never puts it in the graph; #31 reads every import statement and honours no session option
mlrun/server/py/framework/tests/integration/db/test_backup_restore.py:23:31:boundary:forbidden:server.py.framework->services	31	boundary-contracts	boundary	indexed	mlrun/server/py/framework/tests/integration/db/test_backup_restore.py	23	server.py.framework.tests.integration.db.test_backup_restore	server.py.framework.tests.integration.db.test_backup_restore imports services.api.utils.db.backup: forbidden by contract 'MLRun common server code should not import specific services' (server.py.framework -> services)	fp	the contract's own ignore_imports exempts this import ('server.py.framework.tests.integration.db.* -> services'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
mlrun/server/py/framework/tests/integration/db/test_db_connection_event.py:46:31:boundary:forbidden:server.py.framework->services	31	boundary-contracts	boundary	indexed	mlrun/server/py/framework/tests/integration/db/test_db_connection_event.py	46	server.py.framework.tests.integration.db.test_db_connection_event	server.py.framework.tests.integration.db.test_db_connection_event imports services.api.utils.events.db_errors: forbidden by contract 'MLRun common server code should not import specific services' (server.py.framework -> services)	fp	the contract's own ignore_imports exempts this import ('server.py.framework.tests.integration.db.* -> services'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
mlrun/server/py/framework/utils/projects/follower.py:43:31:boundary:forbidden:server.py.framework->services	31	boundary-contracts	boundary	indexed	mlrun/server/py/framework/utils/projects/follower.py	43	server.py.framework.utils.projects.follower	server.py.framework.utils.projects.follower imports services.api.crud: forbidden by contract 'MLRun common server code should not import specific services' (server.py.framework -> services)	fp	the contract's own ignore_imports exempts this import ('server.py.framework.utils.projects.* -> services'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
mlrun/server/py/framework/utils/projects/leader.py:42:31:boundary:forbidden:server.py.framework->services	31	boundary-contracts	boundary	indexed	mlrun/server/py/framework/utils/projects/leader.py	42	server.py.framework.utils.projects.leader	server.py.framework.utils.projects.leader imports services.api.crud: forbidden by contract 'MLRun common server code should not import specific services' (server.py.framework -> services)	fp	the contract's own ignore_imports exempts this import ('server.py.framework.utils.projects.* -> services'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
mlrun/server/py/framework/utils/projects/member.py:28:31:boundary:forbidden:server.py.framework->services	31	boundary-contracts	boundary	indexed	mlrun/server/py/framework/utils/projects/member.py	28	server.py.framework.utils.projects.member	server.py.framework.utils.projects.member imports services.api.crud: forbidden by contract 'MLRun common server code should not import specific services' (server.py.framework -> services)	fp	the contract's own ignore_imports exempts this import ('server.py.framework.utils.projects.* -> services'); imports::covers is a plain package-prefix test and never matches import-linter's `*` and `**` wildcards
