key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
cerberus/schema.py:34:21:invariant:cerberus.schema.DefinitionSchema:a5535d50	21	distributed-invariant	invariant	heuristic	cerberus/schema.py	34	cerberus.schema.DefinitionSchema	`self.schema[key]` recurs in 3 methods of cerberus.schema.DefinitionSchema - encapsulate the invariant	fp	self.schema[key] in __getitem__/__setitem__/__delitem__ is the required body of the Mapping protocol; collapsing it would just add a hop over the same dict access
cerberus/schema.py:310:21:invariant:cerberus.schema.SchemaValidatorMixin:5725810f	21	distributed-invariant	invariant	heuristic	cerberus/schema.py	310	cerberus.schema.SchemaValidatorMixin	`_hash in self.target_validator._valid_schemas` recurs in 3 methods of cerberus.schema.SchemaValidatorMixin - encapsulate the invariant	real	_check_with_bulk_schema, _check_with_schema and _validate_logical each hand-roll the same valid-schema memo (build _hash, test membership, add on success) - the cache protocol belongs behind one method
cerberus/schema.py:310:21:invariant:cerberus.schema.SchemaValidatorMixin:fb34a900	21	distributed-invariant	invariant	heuristic	cerberus/schema.py	310	cerberus.schema.SchemaValidatorMixin	`mapping_hash(self.target_validator.types_mapping)` recurs in 3 methods of cerberus.schema.SchemaValidatorMixin - encapsulate the invariant	real	the (mapping_hash(x), mapping_hash(self.target_validator.types_mapping)) key is rebuilt in three methods; the key's shape is exactly the invariant that must not drift between them
cerberus/errors.py:310:22:velcro:cerberus.errors.ErrorTree.fetch_errors_from	22	velcro-method	velcro	indexed	cerberus/errors.py	310	cerberus.errors.ErrorTree.fetch_errors_from	cerberus.errors.ErrorTree.fetch_errors_from uses only the public interface of cerberus.errors.ErrorTree and is effect-free - extractable factory despite the framework base	fp	fetch_errors_from is documented public API of ErrorTree and is a facade over its sibling fetch_node_from; moving it to a free function would break users and hide the tree's own accessor set
cerberus/errors.py:407:22:velcro:cerberus.errors.BaseErrorHandler.extend	22	velcro-method	velcro	heuristic	cerberus/errors.py	407	cerberus.errors.BaseErrorHandler.extend	cerberus.errors.BaseErrorHandler.extend uses only the public interface of cerberus.errors.BaseErrorHandler - free function hiding in a class (velcro 100%)	fp	extend is a template method over the abstract primitive add(), which subclasses (BasicErrorHandler.add) override - as a free function it would stop dispatching to the subclass
cerberus/schema.py:509:22:velcro:cerberus.schema.Registry.extend	22	velcro-method	velcro	heuristic	cerberus/schema.py	509	cerberus.schema.Registry.extend	cerberus.schema.Registry.extend uses only the public interface of cerberus.schema.Registry - free function hiding in a class (velcro 17%)	fp	Registry.extend is documented public API (docs/schemas.rst calls rules_set_registry.extend) and is the same add()-template shape; the velcro score is 17% so the class itself is not the problem
cerberus/schema.py:159:23:cognitive-complexity:cerberus.schema.DefinitionSchema._expand_subschemas	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/schema.py	159	cerberus.schema.DefinitionSchema._expand_subschemas	cerberus.schema.DefinitionSchema._expand_subschemas has cognitive complexity 26 (threshold 15)	real	two closures that read the loop variable `field` from the enclosing scope, then three loops and a heuristic branch over 40 lines - the reader must hold the loop state to read the helpers
cerberus/utils.py:20:23:cognitive-complexity:cerberus.utils.compare_paths_lt	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/utils.py	20	cerberus.utils.compare_paths_lt	cerberus.utils.compare_paths_lt has cognitive complexity 16 (threshold 15)	real	a nested type-ordering loop whose inner break/return control flow decides the outer comparison, ending in a bare raise RuntimeError - hard to reason about for a function that only orders two paths
cerberus/utils.py:61:23:cognitive-complexity:cerberus.utils.mapping_to_frozenset	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/utils.py	61	cerberus.utils.mapping_to_frozenset	cerberus.utils.mapping_to_frozenset has cognitive complexity 15 (threshold 15)	fp	exactly at the threshold, and the body is a flat isinstance dispatch (Mapping/Sequence/Set/else) in a recursive converter - each arm is read independently, so the score does not track comprehension here
cerberus/validator.py:234:23:cognitive-complexity:cerberus.validator.BareValidator._error	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/validator.py	234	cerberus.validator.BareValidator._error	cerberus.validator.BareValidator._error has cognitive complexity 23 (threshold 15)	real	_error(*args) hand-dispatches three documented call signatures by len(args) and isinstance, then builds the error - the arity overload is exactly what makes it expensive to read
cerberus/validator.py:769:23:cognitive-complexity:cerberus.validator.BareValidator.__normalize_containers	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/validator.py	769	cerberus.validator.BareValidator.__normalize_containers	cerberus.validator.BareValidator.__normalize_containers has cognitive complexity 23 (threshold 15)	real	three-deep nesting (for, container-type branch, rule-membership branch) with a compound set condition and a swallowed _SchemaRuleTypeError; the per-container-type arms want to be separate methods
cerberus/validator.py:947:23:cognitive-complexity:cerberus.validator.BareValidator.__normalize_default_fields	23	cognitive-complexity	cognitive-complexity	heuristic	cerberus/validator.py	947	cerberus.validator.BareValidator.__normalize_default_fields	cerberus.validator.BareValidator.__normalize_default_fields has cognitive complexity 15 (threshold 15)	real	a compound-condition comprehension plus a pop/append work queue with hash-based circular-dependency detection and three exception arms in one function
cerberus/benchmarks/test_overall_performance_1.py:154:24:dynamic-id:globals:154	24	dynamic-identifiers	dynamic-id	heuristic	cerberus/benchmarks/test_overall_performance_1.py	154	cerberus.benchmarks.test_overall_performance_1.generate_sample_document_1	dynamic identifier construction via globals - unfindable by search, blinds whole-program analysis	real	globals()[f'generate_document_1_field_{i}']() is the only reference to the five generate_document_1_field_N functions - a tuple of the functions would be shorter and greppable
cerberus/errors.py:280:24:dynamic-id:getattr:280	24	dynamic-identifiers	dynamic-id	heuristic	cerberus/errors.py	280	cerberus.errors.ErrorTreeNode._path_of_	dynamic identifier construction via getattr - unfindable by search, blinds whole-program analysis	real	getattr(error, self.tree_type + '_path') hides the only reads of document_path/schema_path behind a built name for a two-way choice a subclass hook or a dict would make explicit
cerberus/validator.py:364:24:dynamic-id:getattr:364	24	dynamic-identifiers	dynamic-id	heuristic	cerberus/validator.py	364	cerberus.validator.BareValidator.__get_rule_handler	dynamic identifier construction via getattr - unfindable by search, blinds whole-program analysis	fp	getattr(self, '_{domain}_{rule}') is cerberus's published extension mechanism - docs/customize.rst tells users to add _validate_<rulename> methods, so this dispatch cannot be made literal without breaking every user subclass
cerberus/validator.py:1654:24:dynamic-id:getattr:1654	24	dynamic-identifiers	dynamic-id	heuristic	cerberus/validator.py	1654	cerberus.validator.InspectedValidator.__get_rule_schema	dynamic identifier construction via getattr - unfindable by search, blinds whole-program analysis	fp	the metaclass reads the docstring of each discovered _validate_*/_normalize_* method to build the rules schema; it is the other half of the same documented name-dispatch contract, not an avoidable dynamic name
cerberus/schema.py:482:25:rename-delegation:cerberus.schema.Registry.__init__	25	rename-delegation	rename-delegation	indexed	cerberus/schema.py	482	cerberus.schema.Registry.__init__	cerberus.schema.Registry.__init__ delegates to cerberus.schema.Registry.extend with no shared name stem - the call chain is un-greppable	fp	a constructor seeding itself with self.extend(definitions) is not a renamed hop - __init__ can never share a name stem with the method it calls, and the call is literal one line below
cerberus/__init__.py:24:26:dynamic-all:cerberus	26	declaration-literalness	dynamic-all	heuristic	cerberus/__init__.py	24	cerberus	__all__ of cerberus is assembled by code	real	__all__ entries written as DocumentError.__name__ etc. buy nothing over the string literals and force a reader to resolve four imports to know the exported names
cerberus/benchmarks/__init__.py:4:26:computed-declaration:cerberus.benchmarks.DOCUMENTS_PATH	26	declaration-literalness	computed-declaration	heuristic	cerberus/benchmarks/__init__.py	4	cerberus.benchmarks	cerberus.benchmarks.DOCUMENTS_PATH is assembled by code - a reader must execute it to know the members	fp	DOCUMENTS_PATH = Path(__file__).parent / 'documents' is the standard package-relative path idiom; there is no literal form, and the value is obvious without executing it
cerberus/platform.py:48:26:dynamic-all:cerberus.platform	26	declaration-literalness	dynamic-all	heuristic	cerberus/platform.py	48	cerberus.platform	__all__ of cerberus.platform is assembled by code	real	the same X.__name__ spelling in platform's __all__ tuple, on top of version-conditional imports - the one place a reader checks what this shim exports should be readable literals
cerberus/errors.py:1:27:price:cerberus.errors	27	purchase-price	price	indexed	cerberus/errors.py	1	cerberus.errors	cerberus.errors is 655 lines carrying 27 hot symbols (BAD_TYPE (29), REQUIRED_FIELD (13), MAPPING_SCHEMA (10)) - every reader pays the whole file	real	655 lines holding three separable concerns: the error-code constant catalog (lines 2-90) that tests and callers actually import, the error/tree representations, and 200 lines of BasicErrorHandler message templates
cerberus/schema.py:1:27:price:cerberus.schema	27	purchase-price	price	indexed	cerberus/schema.py	1	cerberus.schema	cerberus.schema is 554 lines carrying 7 hot symbols (rules_set_registry (20), DefinitionSchema.update (13), SchemaError (13)) - every reader pays the whole file	real	554 lines whose own '####' divider at line 470 splits schema definition/validation from the Registry classes; a reader after rules_set_registry loads all of it
cerberus/validator.py:1:27:price:cerberus.validator	27	purchase-price	price	indexed	cerberus/validator.py	1	cerberus.validator	cerberus.validator is 1674 lines carrying 4 hot symbols (Validator (84), BareValidator.validated (6), DocumentError (4)) - every reader pays the whole file	real	1674 lines, effectively one BareValidator class of ~1500 lines plus its metaclass; every task touching Validator ingests the whole normalization and validation surface
cerberus/benchmarks/schemas/overalll_schema_2.py:1:29:top-loading:overalll_schema_2	29	top-loading	top-loading	heuristic	cerberus/benchmarks/schemas/overalll_schema_2.py	1	overalll_schema_2	overalll_schema_2 (164 lines, 5 top-level defs) has no top-loading docstring	real	a 164-line benchmark fixture that opens on 'import uuid' and whose misspelled name says nothing - one line naming the benchmark it feeds would orient every reader
cerberus/schema.py:1:29:top-loading:cerberus.schema	29	top-loading	top-loading	heuristic	cerberus/schema.py	1	cerberus.schema	cerberus.schema (554 lines, 9 top-level defs) has no top-loading docstring	real	554 lines and five classes spanning schema caching, schema validation and registries with no module docstring, while its sibling errors.py has one
cerberus/validator.py:1:29:top-loading:cerberus.validator	29	top-loading	top-loading	heuristic	cerberus/validator.py	1	cerberus.validator	cerberus.validator (1674 lines, 5 top-level defs) has no top-loading docstring	real	the library's largest module (1674 lines) opens straight on imports; nothing states the BareValidator/InspectedValidator split or the rule-method contract a reader needs first
docs/conf.py:1:29:top-loading:conf	29	top-loading	top-loading	heuristic	docs/conf.py	1	conf	conf (295 lines, 0 top-level defs) has no top-loading docstring	fp	a sphinx-quickstart config file with no defs, whose first lines already say 'Cerberus documentation build configuration file' as a comment - a docstring would add nothing
cerberus/errors.py:72:32:dead-symbol:cerberus.errors.KEYSCHEMA	32	dead-symbols	dead-symbol	indexed	cerberus/errors.py	72	cerberus.errors	variable cerberus.errors.KEYSCHEMA is never referenced - its name occurs nowhere else in the repo	fp	KEYSRULES = KEYSCHEMA = ... is a deliberate deprecated public alias with the TODO 'remove KEYSCHEMA AND VALUESCHEMA with next major release' one line above; deleting it is the breaking change the code is deferring
cerberus/errors.py:73:32:dead-symbol:cerberus.errors.VALUESCHEMA	32	dead-symbols	dead-symbol	indexed	cerberus/errors.py	73	cerberus.errors	variable cerberus.errors.VALUESCHEMA is never referenced - its name occurs nowhere else in the repo	fp	same deprecated back-compat alias for VALUESRULES, kept on purpose until the next major release per the TODO at line 71
cerberus/errors.py:191:32:dead-symbol:cerberus.errors.ValidationError.is_normalization_error	32	dead-symbols	dead-symbol	indexed	cerberus/errors.py	191	cerberus.errors.ValidationError.is_normalization_error	method cerberus.errors.ValidationError.is_normalization_error is never referenced - its name occurs nowhere else in the repo	fp	a public @property on the library's public error type, one of the is_*_error predicate family whose siblings are used; error handlers written by users are its callers, and cerberus.errors is autodoc'd
cerberus/platform.py:43:32:dead-import:cerberus.platform:importlib_metadata	32	dead-symbols	dead-import	indexed	cerberus/platform.py	43	cerberus.platform	import 'importlib_metadata' in cerberus.platform is never used	fp	false claim: this is a version-conditional re-export - the name is in platform's __all__ and cerberus/__init__.py does 'from cerberus.platform import importlib_metadata'
cerberus/platform.py:45:32:dead-import:cerberus.platform:importlib_metadata	32	dead-symbols	dead-import	indexed	cerberus/platform.py	45	cerberus.platform	import 'importlib_metadata' in cerberus.platform is never used	fp	the other branch of the same sys.version_info shim; the import is the module's whole purpose and it is consumed by cerberus/__init__.py
cerberus/schema.py:332:32:dead-symbol:cerberus.schema.SchemaValidatorMixin.target_schema	32	dead-symbols	dead-symbol	indexed	cerberus/schema.py	332	cerberus.schema.SchemaValidatorMixin.target_schema	method cerberus.schema.SchemaValidatorMixin.target_schema is never referenced - its name occurs nowhere else in the repo	real	genuinely unread: only self._config['target_schema'] is written (schema.py:77) and no code, test or doc reads the property, unlike its sibling target_validator
cerberus/schema.py:373:32:dead-symbol:cerberus.schema.SchemaValidatorMixin._check_with_dependencies	32	dead-symbols	dead-symbol	indexed	cerberus/schema.py	373	cerberus.schema.SchemaValidatorMixin._check_with_dependencies	method cerberus.schema.SchemaValidatorMixin._check_with_dependencies is never referenced - its name occurs nowhere else in the repo	fp	"dispatched by name from a schema's ""'check_with': 'dependencies'"" constraint through the same getattr rule-handler lookup; the constraint literal is the reference"
cerberus/schema.py:389:32:dead-symbol:cerberus.schema.SchemaValidatorMixin._check_with_items	32	dead-symbols	dead-symbol	indexed	cerberus/schema.py	389	cerberus.schema.SchemaValidatorMixin._check_with_items	method cerberus.schema.SchemaValidatorMixin._check_with_items is never referenced - its name occurs nowhere else in the repo	fp	"dispatched by name from a schema's ""'check_with': 'items'"" constraint through the same getattr rule-handler lookup; the constraint literal is the reference"
cerberus/schema.py:393:32:dead-symbol:cerberus.schema.SchemaValidatorMixin._check_with_schema	32	dead-symbols	dead-symbol	indexed	cerberus/schema.py	393	cerberus.schema.SchemaValidatorMixin._check_with_schema	method cerberus.schema.SchemaValidatorMixin._check_with_schema is never referenced - its name occurs nowhere else in the repo	fp	"dispatched by name from a schema's ""'check_with': 'schema'"" constraint through the same getattr rule-handler lookup; the constraint literal is the reference"
cerberus/schema.py:412:32:dead-symbol:cerberus.schema.SchemaValidatorMixin._check_with_type	32	dead-symbols	dead-symbol	indexed	cerberus/schema.py	412	cerberus.schema.SchemaValidatorMixin._check_with_type	method cerberus.schema.SchemaValidatorMixin._check_with_type is never referenced - its name occurs nowhere else in the repo	fp	"dispatched by name from a schema's ""'check_with': 'type'"" constraint through the same getattr rule-handler lookup; the constraint literal is the reference"
cerberus/schema.py:443:32:dead-symbol:cerberus.schema.SchemaValidatorMixin._validate_logical	32	dead-symbols	dead-symbol	indexed	cerberus/schema.py	443	cerberus.schema.SchemaValidatorMixin._validate_logical	method cerberus.schema.SchemaValidatorMixin._validate_logical is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_logical') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'logical' appears in schema literals, not as a call
cerberus/validator.py:543:32:dead-symbol:cerberus.validator.BareValidator.root_require_all	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	543	cerberus.validator.BareValidator.root_require_all	method cerberus.validator.BareValidator.root_require_all is never referenced - its name occurs nowhere else in the repo	fp	documented public API - docs/api.rst lists root_require_all in the cerberus.Validator autoclass :members:, and _get_child_validator writes the root_require_all config key it reads
cerberus/validator.py:571:32:dead-symbol:cerberus.validator.BareValidator.root_schema	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	571	cerberus.validator.BareValidator.root_schema	method cerberus.validator.BareValidator.root_schema is never referenced - its name occurs nowhere else in the repo	fp	same: listed in docs/api.rst's Validator :members:, announced in CHANGES.rst, and fed by child_config['root_schema'] at validator.py:342
cerberus/validator.py:1122:32:dead-symbol:cerberus.validator.BareValidator._validate_allow_unknown	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1122	cerberus.validator.BareValidator	variable cerberus.validator.BareValidator._validate_allow_unknown is never referenced - its name occurs nowhere else in the repo	fp	a dummy_for_rule_validation attribute whose only job is to let the metaclass discover the 'allow_unknown' rule and parse its docstring into the rules schema - a declaration, not a callable
cerberus/validator.py:1128:32:dead-symbol:cerberus.validator.BareValidator._validate_allowed	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1128	cerberus.validator.BareValidator._validate_allowed	method cerberus.validator.BareValidator._validate_allowed is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_allowed') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'allowed' appears in schema literals, not as a call
cerberus/validator.py:1138:32:dead-symbol:cerberus.validator.BareValidator._validate_check_with	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1138	cerberus.validator.BareValidator._validate_check_with	method cerberus.validator.BareValidator._validate_check_with is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_check_with') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'check_with' appears in schema literals, not as a call
cerberus/validator.py:1166:32:dead-symbol:cerberus.validator.BareValidator._validate_contains	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1166	cerberus.validator.BareValidator._validate_contains	method cerberus.validator.BareValidator._validate_contains is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_contains') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'contains' appears in schema literals, not as a call
cerberus/validator.py:1182:32:dead-symbol:cerberus.validator.BareValidator._validate_dependencies	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1182	cerberus.validator.BareValidator._validate_dependencies	method cerberus.validator.BareValidator._validate_dependencies is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_dependencies') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'dependencies' appears in schema literals, not as a call
cerberus/validator.py:1225:32:dead-symbol:cerberus.validator.BareValidator._validate_empty	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1225	cerberus.validator.BareValidator._validate_empty	method cerberus.validator.BareValidator._validate_empty is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_empty') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'empty' appears in schema literals, not as a call
cerberus/validator.py:1240:32:dead-symbol:cerberus.validator.BareValidator._validate_excludes	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1240	cerberus.validator.BareValidator._validate_excludes	method cerberus.validator.BareValidator._validate_excludes is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_excludes') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'excludes' appears in schema literals, not as a call
cerberus/validator.py:1262:32:dead-symbol:cerberus.validator.BareValidator._validate_forbidden	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1262	cerberus.validator.BareValidator._validate_forbidden	method cerberus.validator.BareValidator._validate_forbidden is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_forbidden') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'forbidden' appears in schema literals, not as a call
cerberus/validator.py:1272:32:dead-symbol:cerberus.validator.BareValidator._validate_items	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1272	cerberus.validator.BareValidator._validate_items	method cerberus.validator.BareValidator._validate_items is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_items') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'items' appears in schema literals, not as a call
cerberus/validator.py:1319:32:dead-symbol:cerberus.validator.BareValidator._validate_anyof	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1319	cerberus.validator.BareValidator._validate_anyof	method cerberus.validator.BareValidator._validate_anyof is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_anyof') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'anyof' appears in schema literals, not as a call
cerberus/validator.py:1325:32:dead-symbol:cerberus.validator.BareValidator._validate_allof	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1325	cerberus.validator.BareValidator._validate_allof	method cerberus.validator.BareValidator._validate_allof is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_allof') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'allof' appears in schema literals, not as a call
cerberus/validator.py:1331:32:dead-symbol:cerberus.validator.BareValidator._validate_noneof	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1331	cerberus.validator.BareValidator._validate_noneof	method cerberus.validator.BareValidator._validate_noneof is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_noneof') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'noneof' appears in schema literals, not as a call
cerberus/validator.py:1337:32:dead-symbol:cerberus.validator.BareValidator._validate_oneof	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1337	cerberus.validator.BareValidator._validate_oneof	method cerberus.validator.BareValidator._validate_oneof is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_oneof') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'oneof' appears in schema literals, not as a call
cerberus/validator.py:1343:32:dead-symbol:cerberus.validator.BareValidator._validate_max	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1343	cerberus.validator.BareValidator._validate_max	method cerberus.validator.BareValidator._validate_max is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_max') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'max' appears in schema literals, not as a call
cerberus/validator.py:1351:32:dead-symbol:cerberus.validator.BareValidator._validate_min	32	dead-symbols	dead-symbol	indexed	cerberus/validator.py	1351	cerberus.validator.BareValidator._validate_min	method cerberus.validator.BareValidator._validate_min is never referenced - its name occurs nowhere else in the repo	fp	reached only by cerberus's documented name dispatch - __get_rule_handler does getattr(self, '_validate_min') and the InspectedValidator metaclass enumerates dir(cls) for the '_validate_' prefix; the rule name 'min' appears in schema literals, not as a call
