key	rule	slug	arm	tier	file	line	symbol	message	verdict	why
scripts/create_django_issue.py:243:10:over-constrained:scripts.create_django_issue.GitHubManager._get_md_home_page_url:package_info	10	over-constrained-param	over-constrained	indexed	scripts/create_django_issue.py	243	scripts.create_django_issue.GitHubManager._get_md_home_page_url	scripts.create_django_issue.GitHubManager._get_md_home_page_url demands concrete `dict` for 'package_info' but the body only needs `Mapping`; widening verified: no new errors under the wider type	fp	same shape: bare dict -> bare Mapping is no more informative, and _get_md_home_page_url is a private method with one in-file caller.
scripts/update_changelog.py:142:10:over-constrained:scripts.update_changelog.update_git_repo:paths	10	over-constrained-param	over-constrained	indexed	scripts/update_changelog.py	142	scripts.update_changelog.update_git_repo	scripts.update_changelog.update_git_repo demands concrete `list[Path]` for 'paths' but the body only needs `Iterable[Path]`; widening verified: no new errors under the wider type	real	update_git_repo only iterates paths, and collections.abc.Iterable is already imported in the module, so the widening costs nothing.
hooks/post_gen_project.py:34:11:clone:805743c66325	11	structural-clones	clone	indexed	hooks/post_gen_project.py	34	hooks.post_gen_project.remove_gplv3_files	structural clone x3: hooks.post_gen_project.remove_gplv3_files, hooks.post_gen_project.remove_gulp_files, hooks.post_gen_project.remove_packagejson_file	real	three cleanup fns repeat `file_names = [<one item>]` plus an unlink loop; the pattern has already rotted once - remove_heroku_files still carries a dead requirements.txt branch inside a loop over ['Procfile'].
hooks/post_gen_project.py:96:11:clone:805743c66325	11	structural-clones	clone	indexed	hooks/post_gen_project.py	96	hooks.post_gen_project.remove_gulp_files	structural clone x3: hooks.post_gen_project.remove_gplv3_files, hooks.post_gen_project.remove_gulp_files, hooks.post_gen_project.remove_packagejson_file	real	same copied one-element-list-plus-loop boilerplate; each body collapses to a single Path(...).unlink().
hooks/post_gen_project.py:107:11:clone:2fa6d1726200	11	structural-clones	clone	indexed	hooks/post_gen_project.py	107	hooks.post_gen_project.remove_vendors_js	structural clone x2: hooks.post_gen_project.remove_vendors_js, hooks.post_gen_project.remove_project_css	real	remove_vendors_js and remove_project_css repeat the exists()-then-unlink() idiom that Path.unlink(missing_ok=True) replaces in one line.
hooks/post_gen_project.py:113:11:clone:2fa6d1726200	11	structural-clones	clone	indexed	hooks/post_gen_project.py	113	hooks.post_gen_project.remove_project_css	structural clone x2: hooks.post_gen_project.remove_vendors_js, hooks.post_gen_project.remove_project_css	real	same copied exists()-then-unlink() idiom, second copy.
hooks/post_gen_project.py:119:11:clone:805743c66325	11	structural-clones	clone	indexed	hooks/post_gen_project.py	119	hooks.post_gen_project.remove_packagejson_file	structural clone x3: hooks.post_gen_project.remove_gplv3_files, hooks.post_gen_project.remove_gulp_files, hooks.post_gen_project.remove_packagejson_file	real	third copy of the one-element-list-plus-unlink-loop boilerplate.
hooks/post_gen_project.py:410:11:clone:053f06027ac5	11	structural-clones	clone	indexed	hooks/post_gen_project.py	410	hooks.post_gen_project.remove_drf_starter_files	structural clone x2: hooks.post_gen_project.remove_drf_starter_files, hooks.post_gen_project.remove_ninja_starter_files	fp	remove_drf_starter_files and remove_ninja_starter_files delete disjoint files for mutually exclusive options; nothing has to stay in sync and merging them would hide the option->file mapping.
hooks/post_gen_project.py:415:11:clone:053f06027ac5	11	structural-clones	clone	indexed	hooks/post_gen_project.py	415	hooks.post_gen_project.remove_ninja_starter_files	structural clone x2: hooks.post_gen_project.remove_drf_starter_files, hooks.post_gen_project.remove_ninja_starter_files	fp	same pair: two unlink calls each, no shared fact - the similarity is the shape of `unlink`, not a duplicated decision.
{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/contrib/sites/migrations/0003_set_site_domain_and_name.py:37:11:clone:4d92bd42a15b	11	structural-clones	clone	indexed	{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/contrib/sites/migrations/0003_set_site_domain_and_name.py	37	{{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_forward	structural clone x2: {{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_forward, {{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_backward	fp	Django's RunPython requires a separate forward and a separate backward callable; the identical shape is the framework's mandated form, not a copy to remove.
{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/contrib/sites/migrations/0003_set_site_domain_and_name.py:48:11:clone:4d92bd42a15b	11	structural-clones	clone	indexed	{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/contrib/sites/migrations/0003_set_site_domain_and_name.py	48	{{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_backward	structural clone x2: {{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_forward, {{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_backward	fp	same RunPython forward/backward pair - the two cannot be collapsed without breaking migration reversibility.
hooks/post_gen_project.py:427:23:cognitive-complexity:hooks.post_gen_project.main	23	cognitive-complexity	cognitive-complexity	heuristic	hooks/post_gen_project.py	427	hooks.post_gen_project.main	hooks.post_gen_project.main has cognitive complexity 38 (threshold 15)	fp	main() is a flat sequence of independent `if <option>: remove_x()` blocks - breadth, not nesting - already sanctioned with noqa C901/PLR0912/PLR0915, and splitting it would scatter the one option->cleanup map.
scripts/create_django_issue.py:194:23:cognitive-complexity:scripts.create_django_issue.GitHubManager.get_compatibility	23	cognitive-complexity	cognitive-complexity	heuristic	scripts/create_django_issue.py	194	scripts.create_django_issue.GitHubManager.get_compatibility	scripts.create_django_issue.GitHubManager.get_compatibility has cognitive complexity 17 (threshold 15)	real	get_compatibility folds cached-issue reuse, the VITAL_BUT_UNKNOWN list and the classifier scan into one body with four exit points and walrus-nested conditions; the classifier scan wants its own function.
hooks/post_gen_project.py:1:29:top-loading:hooks.post_gen_project	29	top-loading	top-loading	heuristic	hooks/post_gen_project.py	1	hooks.post_gen_project	hooks.post_gen_project (598 lines, 46 top-level defs) has no top-loading docstring	real	the repo's largest module (598 lines, 46 defs) opens on a noqa and imports; nothing says it is the post-generation hook that prunes the rendered tree to the chosen options.
scripts/update_changelog.py:1:29:top-loading:scripts.update_changelog	29	top-loading	top-loading	heuristic	scripts/update_changelog.py	1	scripts.update_changelog	scripts.update_changelog (168 lines, 7 top-level defs) has no top-loading docstring	real	its sibling script create_django_issue.py carries a module docstring; update_changelog.py leaves the reader to infer it is the daily release-automation job that tags and pushes.
hooks/post_gen_project.py:22:32:dead-symbol:hooks.post_gen_project.HINT	32	dead-symbols	dead-symbol	indexed	hooks/post_gen_project.py	22	hooks.post_gen_project	variable hooks.post_gen_project.HINT is never referenced - its name occurs nowhere else in the repo	real	HINT is assigned and never read anywhere in the repo, unlike its TERMINATOR/WARNING/INFO/SUCCESS neighbours.
hooks/post_gen_project.py:326:32:dead-symbol:hooks.post_gen_project.generate_postgres_user	32	dead-symbols	dead-symbol	indexed	hooks/post_gen_project.py	326	hooks.post_gen_project.generate_postgres_user	function hooks.post_gen_project.generate_postgres_user is never referenced - its name occurs nowhere else in the repo	real	generate_postgres_user is never called; main() inlines its exact body as `DEBUG_VALUE if debug else generate_random_user()`.
hooks/pre_gen_project.py:7:32:dead-symbol:hooks.pre_gen_project.HINT	32	dead-symbols	dead-symbol	indexed	hooks/pre_gen_project.py	7	hooks.pre_gen_project	variable hooks.pre_gen_project.HINT is never referenced - its name occurs nowhere else in the repo	real	HINT is assigned and never read in pre_gen_project either.
{{cookiecutter.project_slug}}/config/asgi.py:32:32:dead-symbol:config.asgi.application	32	dead-symbols	dead-symbol	indexed	{{cookiecutter.project_slug}}/config/asgi.py	32	config.asgi.application	function config.asgi.application is never referenced - its name occurs nowhere else in the repo	fp	`application` is the ASGI entry point servers load by string ('config.asgi:application', which the hook itself writes into the dev script); name-level liveness cannot see a string reference.
{{cookiecutter.project_slug}}/config/websocket.py:1:32:dead-param:config.websocket.websocket_application:scope	32	dead-symbols	dead-param	indexed	{{cookiecutter.project_slug}}/config/websocket.py	1	config.websocket.websocket_application	param 'scope' of config.websocket.websocket_application is never read	fp	`scope` is the first slot of the ASGI application protocol and asgi.py calls it positionally; the param cannot be dropped.
{{cookiecutter.project_slug}}/config/wsgi.py:32:32:dead-symbol:config.wsgi.application	32	dead-symbols	dead-symbol	indexed	{{cookiecutter.project_slug}}/config/wsgi.py	32	config.wsgi	variable config.wsgi.application is never referenced - its name occurs nowhere else in the repo	fp	`application` is the WSGI callable the deployment loads by string; the module's own docstring says it exposes it under that name.
{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/users/context_processors.py:4:32:dead-param:{{cookiecutter.project_slug}}.users.context_processors.allauth_settings:request	32	dead-symbols	dead-param	indexed	{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/users/context_processors.py	4	{{cookiecutter.project_slug}}.users.context_processors.allauth_settings	param 'request' of {{cookiecutter.project_slug}}.users.context_processors.allauth_settings is never read	fp	`request` is the Django template-context-processor protocol slot; Django passes it positionally to every registered processor.
{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/users/context_processors.py:4:32:dead-symbol:{{cookiecutter.project_slug}}.users.context_processors.allauth_settings	32	dead-symbols	dead-symbol	indexed	{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/users/context_processors.py	4	{{cookiecutter.project_slug}}.users.context_processors.allauth_settings	function {{cookiecutter.project_slug}}.users.context_processors.allauth_settings is never referenced - its name occurs nowhere else in the repo	fp	registered by dotted string in config/settings/base.py:223 under TEMPLATES OPTIONS context_processors.
{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/users/managers.py:7:32:dead-import:{{cookiecutter.project_slug}}.users.managers:User	32	dead-symbols	dead-import	indexed	{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/users/managers.py	7	{{cookiecutter.project_slug}}.users.managers	import 'User' in {{cookiecutter.project_slug}}.users.managers is never used	fp	`User` is used in the string forward reference DjangoUserManager['User']; the import is deliberately under TYPE_CHECKING and already carries noqa F401.
scripts/update_changelog.py:62:39:comment-restates:scripts.update_changelog:62	39	comment-discipline	comment-restates	heuristic	scripts/update_changelog.py	62	scripts.update_changelog.main	comment 'Create GitHub release' restates the code it annotates	real	'# Create GitHub release' restates repo.create_git_release(...) on the very next line and carries nothing the call does not.
hooks/post_gen_project.py:125:50:unannotated:hooks.post_gen_project.update_package_json	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	125	hooks.post_gen_project.update_package_json	public boundary hooks.post_gen_project.update_package_json leaves unannotated: remove_dev_deps, remove_keys, scripts	real	three blank slots on a function that mutates package.json; the callers show list[str] | None, list[str] | None and dict[str, str].
hooks/post_gen_project.py:140:50:unannotated:hooks.post_gen_project.handle_js_runner	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	140	hooks.post_gen_project.handle_js_runner	public boundary hooks.post_gen_project.handle_js_runner leaves unannotated: choice, use_docker, use_async	real	choice/use_docker/use_async are all blank on the function that decides the whole frontend pipeline; the caller proves str, bool, bool.
hooks/post_gen_project.py:256:50:unannotated:hooks.post_gen_project.generate_random_string	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	256	hooks.post_gen_project.generate_random_string	public boundary hooks.post_gen_project.generate_random_string leaves unannotated: length, using_digits, using_ascii_letters, using_punctuation, return	real	length and three flags plus a str | None return all blank on the secret-generating helper.
hooks/post_gen_project.py:279:50:unannotated:hooks.post_gen_project.set_flag	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	279	hooks.post_gen_project.set_flag	public boundary hooks.post_gen_project.set_flag leaves unannotated: flag, value, formatted, return	real	flag/value/formatted and the return are blank on the most-called helper in the file, which returns the value it wrote.
hooks/post_gen_project.py:301:50:unannotated:hooks.post_gen_project.set_django_secret_key	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	301	hooks.post_gen_project.set_django_secret_key	public boundary hooks.post_gen_project.set_django_secret_key leaves unannotated: return	real	value-returning def with a blank return; it hands back the generated secret key (str).
hooks/post_gen_project.py:311:50:unannotated:hooks.post_gen_project.set_django_admin_url	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	311	hooks.post_gen_project.set_django_admin_url	public boundary hooks.post_gen_project.set_django_admin_url leaves unannotated: return	real	value-returning def with a blank return; it hands back the generated admin URL (str).
hooks/post_gen_project.py:322:50:unannotated:hooks.post_gen_project.generate_random_user	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	322	hooks.post_gen_project.generate_random_user	public boundary hooks.post_gen_project.generate_random_user leaves unannotated: return	real	blank return on a def that returns str | None (generate_random_string returns None without a sysrandom).
hooks/post_gen_project.py:326:50:unannotated:hooks.post_gen_project.generate_postgres_user	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	326	hooks.post_gen_project.generate_postgres_user	public boundary hooks.post_gen_project.generate_postgres_user leaves unannotated: debug, return	real	debug flag and return both blank; the return is str | None.
hooks/post_gen_project.py:330:50:unannotated:hooks.post_gen_project.set_postgres_user	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	330	hooks.post_gen_project.set_postgres_user	public boundary hooks.post_gen_project.set_postgres_user leaves unannotated: file_path, value, return	real	file_path/value and the return are all blank on a def whose sibling set_django_secret_key already annotates file_path: Path.
hooks/post_gen_project.py:334:50:unannotated:hooks.post_gen_project.set_postgres_password	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	334	hooks.post_gen_project.set_postgres_password	public boundary hooks.post_gen_project.set_postgres_password leaves unannotated: file_path, value, return	real	file_path/value and the return are all blank though the callers prove Path and str | None.
hooks/post_gen_project.py:345:50:unannotated:hooks.post_gen_project.set_celery_flower_user	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	345	hooks.post_gen_project.set_celery_flower_user	public boundary hooks.post_gen_project.set_celery_flower_user leaves unannotated: file_path, value, return	real	file_path/value and the return are all blank on this env-writing helper.
hooks/post_gen_project.py:349:50:unannotated:hooks.post_gen_project.set_celery_flower_password	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	349	hooks.post_gen_project.set_celery_flower_password	public boundary hooks.post_gen_project.set_celery_flower_password leaves unannotated: file_path, value, return	real	file_path/value and the return are all blank on this env-writing helper.
hooks/post_gen_project.py:360:50:unannotated:hooks.post_gen_project.append_to_gitignore_file	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	360	hooks.post_gen_project.append_to_gitignore_file	public boundary hooks.post_gen_project.append_to_gitignore_file leaves unannotated: ignored_line	real	ignored_line is blank on a def that writes it straight into .gitignore; every caller passes a str literal.
hooks/post_gen_project.py:366:50:unannotated:hooks.post_gen_project.set_flags_in_envs	50	unannotated-boundary	unannotated	heuristic	hooks/post_gen_project.py	366	hooks.post_gen_project.set_flags_in_envs	public boundary hooks.post_gen_project.set_flags_in_envs leaves unannotated: postgres_user, celery_flower_user, debug	real	the two user names and the debug flag are blank on the function that seeds every generated .env file.
scripts/create_django_issue.py:56:50:unannotated:scripts.create_django_issue.DjVersion.parse_to_tuple	50	unannotated-boundary	unannotated	heuristic	scripts/create_django_issue.py	56	scripts.create_django_issue.DjVersion.parse_to_tuple	public boundary scripts.create_django_issue.DjVersion.parse_to_tuple leaves unannotated: return	real	blank return on a classmethod whose siblings parse() -> DjVersion and __str__() -> str are both annotated; it returns tuple[int, int].
scripts/create_django_issue.py:194:50:unannotated:scripts.create_django_issue.GitHubManager.get_compatibility	50	unannotated-boundary	unannotated	heuristic	scripts/create_django_issue.py	194	scripts.create_django_issue.GitHubManager.get_compatibility	public boundary scripts.create_django_issue.GitHubManager.get_compatibility leaves unannotated: return	real	blank return on the method that decides every table cell; it returns tuple[str, str] on all five paths.
scripts/create_django_issue.py:250:50:unannotated:scripts.create_django_issue.GitHubManager.generate_markdown	50	unannotated-boundary	unannotated	heuristic	scripts/create_django_issue.py	250	scripts.create_django_issue.GitHubManager.generate_markdown	public boundary scripts.create_django_issue.GitHubManager.generate_markdown leaves unannotated: return	real	blank return on the method that builds the whole issue body; it returns str.
scripts/create_django_issue.py:288:50:unannotated:scripts.create_django_issue.main	50	unannotated-boundary	unannotated	heuristic	scripts/create_django_issue.py	288	scripts.create_django_issue.main	public boundary scripts.create_django_issue.main leaves unannotated: django_max_version	real	django_max_version is blank on the script's entry point though get_all_latest_django_versions declares tuple[DjVersion] | None for the same value.
scripts/update_contributors.py:86:50:unannotated:scripts.update_contributors.write_md_file	50	unannotated-boundary	unannotated	heuristic	scripts/update_contributors.py	86	scripts.update_contributors.write_md_file	public boundary scripts.update_contributors.write_md_file leaves unannotated: contributors	real	contributors is blank on the def that renders CONTRIBUTORS.md; the body proves a list of dicts with 'is_core' and 'name' keys.
{{cookiecutter.project_slug}}/config/asgi.py:32:50:unannotated:config.asgi.application	50	unannotated-boundary	unannotated	heuristic	{{cookiecutter.project_slug}}/config/asgi.py	32	config.asgi.application	public boundary config.asgi.application leaves unannotated: scope, receive, send	fp	scope/receive/send are the ASGI application protocol triple; the contract is the protocol's, not this file's, and Django's own asgi.py boilerplate is written bare.
{{cookiecutter.project_slug}}/config/websocket.py:1:50:unannotated:config.websocket.websocket_application	50	unannotated-boundary	unannotated	heuristic	{{cookiecutter.project_slug}}/config/websocket.py	1	config.websocket.websocket_application	public boundary config.websocket.websocket_application leaves unannotated: scope, receive, send	fp	same ASGI protocol triple - annotating it would pull asgiref.typing imports into a file the template keeps free of them.
{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/contrib/sites/migrations/0003_set_site_domain_and_name.py:37:50:unannotated:{{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_forward	50	unannotated-boundary	unannotated	heuristic	{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/contrib/sites/migrations/0003_set_site_domain_and_name.py	37	{{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_forward	public boundary {{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_forward leaves unannotated: apps, schema_editor	fp	apps/schema_editor is Django's RunPython callback signature, fixed by the framework and left bare in every migration; migrations are frozen generated artifacts.
{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/contrib/sites/migrations/0003_set_site_domain_and_name.py:48:50:unannotated:{{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_backward	50	unannotated-boundary	unannotated	heuristic	{{cookiecutter.project_slug}}/{{cookiecutter.project_slug}}/contrib/sites/migrations/0003_set_site_domain_and_name.py	48	{{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_backward	public boundary {{cookiecutter.project_slug}}.contrib.sites.migrations.0003_set_site_domain_and_name.update_site_backward leaves unannotated: apps, schema_editor	fp	same RunPython callback signature - the framework, not a caller, supplies both arguments.
